id,alan,eski,yeni,sebep,jev_guven,migration
e92cb062-d7ef-41fb-bb9c-690654eb7e3c,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.45,20260612000318_soru_zorluk_yeniden_sirala
f03d3052-1946-44e6-837e-3584d4ac5ccb,questions.zorluk,1,2,2a sıralamaya göre yeniden (290 mantığı),1.99,20260612000318_soru_zorluk_yeniden_sirala
f08bb17c-f9bb-4cf7-ae4c-0f1bc3a278a4,questions.zorluk,3,4,2a sıralamaya göre yeniden (290 mantığı),3.45,20260612000318_soru_zorluk_yeniden_sirala
f5070652-4794-49a0-89b8-b4551294b688,questions.zorluk,5,3,2a sıralamaya göre yeniden (290 mantığı),3.05,20260612000318_soru_zorluk_yeniden_sirala
f55e147f-e844-4244-892b-8601b2d1fe51,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.41,20260612000318_soru_zorluk_yeniden_sirala
f5823cf8-b206-4ff6-aa0e-63ef678569a6,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.18,20260612000318_soru_zorluk_yeniden_sirala
f7b00638-2904-4950-a0b1-10d487e22f6f,questions.zorluk,2,3,2a sıralamaya göre yeniden (290 mantığı),2.81,20260612000318_soru_zorluk_yeniden_sirala
8d564f4d-0869-45d1-9b56-3b4be46d4955,questions.zorluk,3,4,2a sıralamaya göre yeniden (290 mantığı),3.36,20260612000318_soru_zorluk_yeniden_sirala
8e2445f6-73b6-48cb-9df4-fb1280333500,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),3.66,20260612000318_soru_zorluk_yeniden_sirala
f8f1df96-8353-4b20-9e76-9c7eac03e9c6,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.76,20260612000318_soru_zorluk_yeniden_sirala
f969ee18-b7aa-4702-8e40-99c2648b260a,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),3.93,20260612000318_soru_zorluk_yeniden_sirala
99772791-df8f-463e-b66a-24ba017581ae,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.63,20260612000318_soru_zorluk_yeniden_sirala
a1185bee-6c1c-4d75-b1bb-2aa919e62fe9,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.44,20260612000318_soru_zorluk_yeniden_sirala
f9f1e12c-8324-4ceb-b809-3d7097fa16cf,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.43,20260612000318_soru_zorluk_yeniden_sirala
a80c9358-5c7e-4ba3-876f-e239d38ab21c,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),3.77,20260612000318_soru_zorluk_yeniden_sirala
fa75cef6-4230-4f3a-9ae2-4fda98ae15f2,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.73,20260612000318_soru_zorluk_yeniden_sirala
faf9ba1b-393a-4ed4-ad8a-6797140a01b4,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.01,20260612000318_soru_zorluk_yeniden_sirala
fb128493-e31f-4e67-8bb9-0fe3742d8a25,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.04,20260612000318_soru_zorluk_yeniden_sirala
fb2bb4da-e2a6-4b7f-9905-79607a1c73d5,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.88,20260612000318_soru_zorluk_yeniden_sirala
20071084-7e5a-4397-a51e-606df9bd092a,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.06,20260612000318_soru_zorluk_yeniden_sirala
b296c430-c914-4eb5-8f13-d08bcd589c64,questions.zorluk,2,3,2a sıralamaya göre yeniden (290 mantığı),2.66,20260612000318_soru_zorluk_yeniden_sirala
11a7ad99-43d4-43b6-bcb9-0b4bdfe4e457,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.61,20260612000318_soru_zorluk_yeniden_sirala
b4ded70b-a433-4152-b566-8771fedef899,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
b5d3b952-c7c1-4566-a353-3f9c1395bbb0,questions.zorluk,2,3,2a sıralamaya göre yeniden (290 mantığı),2.62,20260612000318_soru_zorluk_yeniden_sirala
bed8ab63-ba91-49e7-bb91-effdb0f43657,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.97,20260612000318_soru_zorluk_yeniden_sirala
c09bfb12-841b-4af9-b517-34b14d3cad00,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.16,20260612000318_soru_zorluk_yeniden_sirala
c80946ca-f091-4a21-b148-b14d946967c6,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
c908841e-277d-403c-921c-0e3111102a7b,questions.zorluk,3,4,2a sıralamaya göre yeniden (290 mantığı),3.35,20260612000318_soru_zorluk_yeniden_sirala
fc2c4a6c-ffcd-4546-9d8b-a55933dd9111,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.91,20260612000318_soru_zorluk_yeniden_sirala
d5098f3a-fd12-43b1-a599-ab24525a5b8e,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),3.86,20260612000318_soru_zorluk_yeniden_sirala
fd59272a-37d0-4ef8-92e2-4d963a4d7ffa,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.08,20260612000318_soru_zorluk_yeniden_sirala
d84fdb5e-bda6-4482-9760-d854e930a7e3,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.65,20260612000318_soru_zorluk_yeniden_sirala
a3e1c61d-2d99-4b2b-a1fa-8877b30afd71,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.69,20260612000318_soru_zorluk_yeniden_sirala
e978d3db-139f-40e3-8107-03acd613ad4d,questions.zorluk,5,3,2a sıralamaya göre yeniden (290 mantığı),2.93,20260612000318_soru_zorluk_yeniden_sirala
fd561eaf-29d5-409d-b5d2-e28d33e4d2f4,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.71,20260612000318_soru_zorluk_yeniden_sirala
fd9ce03f-a23f-4858-b02f-54c782ca2da8,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.69,20260612000318_soru_zorluk_yeniden_sirala
eb009930-845d-451a-bb00-792c1c81be0b,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.58,20260612000318_soru_zorluk_yeniden_sirala
ef0226a7-942a-48d3-be52-427d59c4da46,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),1.98,20260612000318_soru_zorluk_yeniden_sirala
3d4f0238-aa31-4b19-8c72-6ba6c5c352b1,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.71,20260612000318_soru_zorluk_yeniden_sirala
3a2c3be4-3f9f-43e4-bda6-434c507cbd88,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.67,20260612000318_soru_zorluk_yeniden_sirala
f9ee7ef5-f58f-428d-8445-2acadcbc7c69,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.44,20260612000318_soru_zorluk_yeniden_sirala
ffb71d7a-e2f4-4b49-9abc-ab7848d47f07,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.05,20260612000318_soru_zorluk_yeniden_sirala
ff97b415-adf7-4411-8278-a21f55840d2f,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.12,20260612000318_soru_zorluk_yeniden_sirala
ffd3763d-7ca9-45bf-b003-3372d74dc257,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.95,20260612000318_soru_zorluk_yeniden_sirala
6009d67e-06de-4198-acd5-13c68fb316c5,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.71,20260612000318_soru_zorluk_yeniden_sirala
744ceae2-7e3f-45cf-ab2e-ecff3ae952a5,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.7,20260612000318_soru_zorluk_yeniden_sirala
137dc199-d674-4d32-988a-853c85d50839,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.69,20260612000318_soru_zorluk_yeniden_sirala
d8b64604-d506-4c38-99cb-ac945db3624a,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.68,20260612000318_soru_zorluk_yeniden_sirala
29573471-18e8-4344-9515-7de17cdcc90d,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.93,20260612000318_soru_zorluk_yeniden_sirala
dd9c4170-d341-4def-b8c9-6e7c25d22c84,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.71,20260612000318_soru_zorluk_yeniden_sirala
ac7ea69c-69cf-40b2-97b8-452cb2f07989,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.62,20260612000318_soru_zorluk_yeniden_sirala
ab084585-f9d9-45d5-aa58-d11f06c3cc3f,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.03,20260612000318_soru_zorluk_yeniden_sirala
cac476ac-478e-45bb-a20d-1d9b1f08dae0,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.72,20260612000318_soru_zorluk_yeniden_sirala
2201afce-43ce-46ef-8202-01f0db44ee54,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.68,20260612000318_soru_zorluk_yeniden_sirala
3cd43862-148d-47de-83e2-767dd53219ef,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.71,20260612000318_soru_zorluk_yeniden_sirala
2673cc3b-31bd-4f8a-9b87-dd4136462980,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3,20260612000318_soru_zorluk_yeniden_sirala
29bef700-1284-4c93-b99b-ab40cdc138d3,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.05,20260612000318_soru_zorluk_yeniden_sirala
2bb5ac23-ca37-43a0-a572-cf780c08bb07,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.87,20260612000318_soru_zorluk_yeniden_sirala
3cd93649-cddb-4f12-ab09-311152d3e877,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.91,20260612000318_soru_zorluk_yeniden_sirala
3a679775-200c-4da9-b405-e48a186d2a95,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.99,20260612000318_soru_zorluk_yeniden_sirala
46776537-a07e-4dae-9764-fca72db06789,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.82,20260612000318_soru_zorluk_yeniden_sirala
421e4ae9-067b-45a2-a56c-05f6f8bb29b9,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.95,20260612000318_soru_zorluk_yeniden_sirala
507ad953-e865-4e00-a7f7-a284556b7959,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.91,20260612000318_soru_zorluk_yeniden_sirala
508f3b86-cf4e-4051-b28a-6c3acadfd693,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.94,20260612000318_soru_zorluk_yeniden_sirala
540991f1-43a0-4c11-bf7d-520ffe33b4e1,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.03,20260612000318_soru_zorluk_yeniden_sirala
66f0faec-30dd-4904-a8fe-f212127ece61,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.02,20260612000318_soru_zorluk_yeniden_sirala
6723db83-a6ff-4df5-944b-4fb418e92654,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.05,20260612000318_soru_zorluk_yeniden_sirala
695c7977-ba8d-468b-bc2b-c3a37b20ffca,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.89,20260612000318_soru_zorluk_yeniden_sirala
5fd472dd-5985-49a1-a97e-f82f612161e3,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.87,20260612000318_soru_zorluk_yeniden_sirala
5e6de39a-20ce-465e-be17-7775bd805e58,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.96,20260612000318_soru_zorluk_yeniden_sirala
762d9e39-d17a-4aee-abda-19d89651b80d,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.95,20260612000318_soru_zorluk_yeniden_sirala
6b369ea3-4cf2-435e-8f4c-0a657f220f58,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.9,20260612000318_soru_zorluk_yeniden_sirala
2dbb9936-7635-4f0d-96b7-682a72689b17,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.85,20260612000318_soru_zorluk_yeniden_sirala
821894ad-be86-4382-9fe8-f51bb4af0bf3,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.84,20260612000318_soru_zorluk_yeniden_sirala
7962cf24-5426-4655-9c85-91b62f32e924,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.94,20260612000318_soru_zorluk_yeniden_sirala
79686e00-80d8-46ad-bea0-3bd201c76831,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.94,20260612000318_soru_zorluk_yeniden_sirala
7dbbf77a-3e21-4719-bc66-d9194f9a805b,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.95,20260612000318_soru_zorluk_yeniden_sirala
784f34c0-8779-4005-8c80-91e70286ec3d,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.99,20260612000318_soru_zorluk_yeniden_sirala
a2c6e50f-a80b-4e00-a782-b50e73b23247,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.99,20260612000318_soru_zorluk_yeniden_sirala
b7cb9f69-8ba1-41ce-9ac0-98fdfafa7b65,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.84,20260612000318_soru_zorluk_yeniden_sirala
567e6e6b-e3f6-4c16-9dd3-1c213914c84b,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.05,20260612000318_soru_zorluk_yeniden_sirala
07e02e22-8516-469b-99e3-f93cd6a2baba,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
b2311917-1070-4612-a385-68646dcea44c,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
b94f72de-04d5-40d7-8591-3d1c803e4e52,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.01,20260612000318_soru_zorluk_yeniden_sirala
d096d5d1-0e78-4930-abad-b7f51ccae000,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.05,20260612000318_soru_zorluk_yeniden_sirala
d93c7408-061a-411e-b728-a3bb57cd40fb,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.97,20260612000318_soru_zorluk_yeniden_sirala
d858e16d-2edf-40ae-836d-effb27e524cd,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.03,20260612000318_soru_zorluk_yeniden_sirala
e06332e4-0aae-43a6-a096-73755310f2cc,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.04,20260612000318_soru_zorluk_yeniden_sirala
e586580d-7650-47fc-8238-aa94597f9079,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.82,20260612000318_soru_zorluk_yeniden_sirala
6a26d3b0-4874-4b61-902a-f7b5c352cfbf,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.86,20260612000318_soru_zorluk_yeniden_sirala
ec19416c-866a-4ec6-82d1-33dead7e38d6,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.03,20260612000318_soru_zorluk_yeniden_sirala
12b65a6c-8e45-4794-a246-a613b144a533,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.95,20260612000318_soru_zorluk_yeniden_sirala
6fbd2ce7-0a6b-4e6e-881d-a705a0f0b371,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.96,20260612000318_soru_zorluk_yeniden_sirala
6d5d8ac1-7aab-4e10-b404-03114bf0b01b,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.85,20260612000318_soru_zorluk_yeniden_sirala
8b3a25bd-c2ee-466d-b330-88225d3df4b2,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.02,20260612000318_soru_zorluk_yeniden_sirala
a6d57331-71b6-4e6b-94c4-4913460d382c,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
8a53834b-3a68-449e-8de0-8a3533ad8edc,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.96,20260612000318_soru_zorluk_yeniden_sirala
03fd172c-2442-4cb5-bf02-de1240644053,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3,20260612000318_soru_zorluk_yeniden_sirala
198bc500-a569-46b5-bff7-6ccc7b9a5dc0,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.01,20260612000318_soru_zorluk_yeniden_sirala
174b3850-a680-4b80-b1d6-fb88fdd903bb,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.02,20260612000318_soru_zorluk_yeniden_sirala
849ee9c3-9f5d-4a78-877c-d33c6ff89aa4,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.93,20260612000318_soru_zorluk_yeniden_sirala
add467d2-2f81-45b4-b3c9-5389e82e6a55,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.82,20260612000318_soru_zorluk_yeniden_sirala
5f8a14a8-19fc-46af-a9aa-0a0306822977,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.02,20260612000318_soru_zorluk_yeniden_sirala
374ac8bb-b3c2-4249-bc6e-74d094af4a27,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.48,20260612000318_soru_zorluk_yeniden_sirala
6e2c3121-4aa5-4e13-84c1-5c4c72e062f9,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.56,20260612000318_soru_zorluk_yeniden_sirala
6b03d632-62f9-4544-9c95-8207ebb58af6,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.62,20260612000318_soru_zorluk_yeniden_sirala
72942e10-1f47-4186-ba8a-9c220763f230,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.57,20260612000318_soru_zorluk_yeniden_sirala
8315edc0-0027-4a42-aa7c-02667891c738,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.51,20260612000318_soru_zorluk_yeniden_sirala
a95ee4c1-df1f-44ad-85fa-17bd02956a9a,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.46,20260612000318_soru_zorluk_yeniden_sirala
a70dc585-7d3f-476b-b1e7-b44fc5dc900d,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.62,20260612000318_soru_zorluk_yeniden_sirala
c7156bee-7eff-4467-8cb0-01f7c67a57ac,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.63,20260612000318_soru_zorluk_yeniden_sirala
ea04ae5b-58da-42e1-ae25-4880bb55229e,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.48,20260612000318_soru_zorluk_yeniden_sirala
f9192d03-b190-4ff2-80de-6501abf08c80,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.5,20260612000318_soru_zorluk_yeniden_sirala
fa42c734-f05f-4ab8-9bc2-c85563e8974c,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.56,20260612000318_soru_zorluk_yeniden_sirala
d25401d5-58a0-45c3-8805-4933d85a0363,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.6,20260612000318_soru_zorluk_yeniden_sirala
acc9cf09-6a97-4f55-b7da-573fb7e3afc1,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.59,20260612000318_soru_zorluk_yeniden_sirala
1e562adc-9838-4830-8352-3a81f4b68b97,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.6,20260612000318_soru_zorluk_yeniden_sirala
37f34199-3b7d-43ba-b52b-4b196c0e3792,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.6,20260612000318_soru_zorluk_yeniden_sirala
6a5a2ffe-d6d5-4688-be00-512a9dd3bb4e,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.49,20260612000318_soru_zorluk_yeniden_sirala
743e6d0d-57c9-41ba-91d9-5c0ae6b281b1,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.53,20260612000318_soru_zorluk_yeniden_sirala
7b015cdc-4d2c-4b57-a5ed-4aa1b58f0b46,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.97,20260612000318_soru_zorluk_yeniden_sirala
0dbabd69-a55e-42a6-af44-5be182636825,questions.zorluk,3,4,2a sıralamaya göre yeniden (290 mantığı),3.38,20260612000318_soru_zorluk_yeniden_sirala
0e9728b5-0b09-4144-81b0-87a74de57e84,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),3.69,20260612000318_soru_zorluk_yeniden_sirala
0eb4cea4-675e-4ba9-9e91-920def292b22,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.11,20260612000318_soru_zorluk_yeniden_sirala
106a53ca-96ba-456e-8bfb-051c70add102,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.13,20260612000318_soru_zorluk_yeniden_sirala
12a56c5f-d8cf-49e7-a2af-3747dec96432,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.01,20260612000318_soru_zorluk_yeniden_sirala
1aa6fd14-0370-4487-87c6-db925ce1f11b,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),3.84,20260612000318_soru_zorluk_yeniden_sirala
1cae2006-2160-49cc-9964-3fbae11efbdc,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.65,20260612000318_soru_zorluk_yeniden_sirala
2a1dff9a-051f-4c9e-87df-f3ae0937d1b7,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.96,20260612000318_soru_zorluk_yeniden_sirala
2aeaca5c-eae5-4383-940a-18d019c3b06b,questions.zorluk,3,4,2a sıralamaya göre yeniden (290 mantığı),3.35,20260612000318_soru_zorluk_yeniden_sirala
30dfed89-d275-406e-935c-7d9a5608ae6f,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.91,20260612000318_soru_zorluk_yeniden_sirala
3c3da88c-777d-4963-964b-21dae8461ae3,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.19,20260612000318_soru_zorluk_yeniden_sirala
477bdf1e-ae0b-438e-8c30-ce6edfd8e490,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),4.18,20260612000318_soru_zorluk_yeniden_sirala
49e8a453-82b1-4b22-8072-581fd92a0b99,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),3.84,20260612000318_soru_zorluk_yeniden_sirala
4eeaa2fa-08ac-4389-a74f-ce437dd01ec7,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.59,20260612000318_soru_zorluk_yeniden_sirala
52fb57cb-6fb8-4710-9fe3-a9782eff684b,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),3.68,20260612000318_soru_zorluk_yeniden_sirala
5c7d04e7-297d-43e8-a666-dde4a0f356fa,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.06,20260612000318_soru_zorluk_yeniden_sirala
5ffd31f2-73ef-46ba-aa6c-5db0c0a7a073,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.92,20260612000318_soru_zorluk_yeniden_sirala
882417ea-5b7e-472a-970e-8cdc6de63612,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.07,20260612000318_soru_zorluk_yeniden_sirala
8c994e50-341a-4ec4-a56a-f916ba37f248,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),1.92,20260612000318_soru_zorluk_yeniden_sirala
9857aa51-f88b-4459-85c4-35f1aa905add,questions.zorluk,2,3,2a sıralamaya göre yeniden (290 mantığı),2.43,20260612000318_soru_zorluk_yeniden_sirala
9b79ea55-f162-4f04-aab2-c51420b0f705,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.56,20260612000318_soru_zorluk_yeniden_sirala
9b9bffda-f584-4236-ab1a-a847e806fc08,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),4.37,20260612000318_soru_zorluk_yeniden_sirala
9d7835dc-2f2a-4489-84ee-a924b718e724,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.95,20260612000318_soru_zorluk_yeniden_sirala
9d804b9d-9143-4145-85a9-4087af1cea25,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.45,20260612000318_soru_zorluk_yeniden_sirala
a72fcc6f-9a1d-464d-a38b-de381ab0ed1a,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.64,20260612000318_soru_zorluk_yeniden_sirala
ace59044-82ef-4e1a-9b09-d0f6032ca552,questions.zorluk,2,3,2a sıralamaya göre yeniden (290 mantığı),2.34,20260612000318_soru_zorluk_yeniden_sirala
b360588c-d286-456f-9ca0-b5a99e785a80,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.48,20260612000318_soru_zorluk_yeniden_sirala
c1e223df-c7a4-4646-b757-69037bffdadc,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),3.74,20260612000318_soru_zorluk_yeniden_sirala
c25f8b65-eb6b-4df3-afee-bb585e295827,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.02,20260612000318_soru_zorluk_yeniden_sirala
c623b95d-0649-4d7f-ab9d-6496cb4743db,questions.zorluk,2,3,2a sıralamaya göre yeniden (290 mantığı),2.51,20260612000318_soru_zorluk_yeniden_sirala
d2a1e1f0-d543-4854-894b-3e3934adccb2,questions.zorluk,3,4,2a sıralamaya göre yeniden (290 mantığı),3.4,20260612000318_soru_zorluk_yeniden_sirala
ddd97e45-feae-4a69-b9a8-56ffaa8ce729,questions.zorluk,2,3,2a sıralamaya göre yeniden (290 mantığı),2.67,20260612000318_soru_zorluk_yeniden_sirala
e045daf6-c1a0-49d1-a785-422d3773224d,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),1.75,20260612000318_soru_zorluk_yeniden_sirala
e1727f84-ef78-4227-9a7c-7f08d36926b6,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.52,20260612000318_soru_zorluk_yeniden_sirala
e41f5d0c-7c0d-40ca-8071-e34310ea3c3c,questions.zorluk,4,5,2a sıralamaya göre yeniden (290 mantığı),3.68,20260612000318_soru_zorluk_yeniden_sirala
e97fa9a8-5574-469c-8d08-b2dec3188d7d,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),1.86,20260612000318_soru_zorluk_yeniden_sirala
eae21aed-68e6-4062-900f-0c21696ef4a6,questions.zorluk,1,2,2a sıralamaya göre yeniden (290 mantığı),1.86,20260612000318_soru_zorluk_yeniden_sirala
