id,puan,kaynak
85904df8-c284-4ee8-800e-ac2aade91bd9,2.56,tarama
8592aee9-c2fb-49cc-a78c-3077dd1ece7f,2.10,tarama
859bf775-ef54-4da9-bcd6-007a7bdb6ba0,3.32,kapi
859e97e9-86ff-4eba-a25a-43181d85616c,1.48,tarama
85ab83ee-e980-42d2-92c4-3ad3ac56fdff,1.94,kapi
85b67276-1fda-4a0c-82f8-dbfa559e2624,3.92,kapi
85ba6957-4452-4ad1-9e75-45d0b3e48c0f,2.59,kapi
85ca810e-90dd-4635-99e4-a3e9bfe12bf1,2.17,tarama
85ca84ae-a726-44fc-b833-fb74ebc7bff6,3.69,kapi
85cc4a31-d435-4a8e-8770-3818d814d6e9,2.08,tarama
85d3ac3c-3821-4db8-9da4-163522a9c329,3.79,kapi
85d93946-7bc5-42eb-9f4a-f4e93eee52d8,2.82,tarama
85db96af-c229-48d8-b839-aa09934b76d8,2.04,tarama
85e1a2a9-cf1b-451d-ba40-8c8b806e27f3,1.35,tarama
85e1f072-a25e-4d97-ba2b-3bd3b108bd06,1.73,tarama
85ecd89c-0e11-42d3-b433-d65b254f1cfc,1.75,tarama
85ff6b89-bba7-4667-aa67-cee303f0cadd,1.86,tarama
85fff886-d37b-4390-8d93-5179c0ed0e31,2.20,tarama
860216f0-bb07-4fed-9f57-1511c442dd4c,1.57,tarama
860efa9a-6bca-4374-8843-44b880e180c2,2.45,tarama
862ab786-f3de-45c2-ae42-9c7d6bfdba28,3.60,kapi
862eb48c-6687-4f70-bedc-ad7789cf9f42,2.03,tarama
863b8649-6ac5-45fb-b2f1-24b60fc616a1,2.98,tarama
8641bee9-bdb8-4b7d-80c6-20711c01ec75,2.53,tarama
86529a35-3a31-4f69-9031-06689b08e0ab,1.01,tarama
8654416c-ca65-41d7-8226-e0b6054bee71,2.93,kapi
86565ffc-4113-4ac7-bcc1-3204424aedc4,2.64,kapi
865d9d9d-0edb-4f73-bc2b-00556d109d73,3.60,kapi
8676af05-8d4b-48df-8c19-0294669d7a1c,2.14,tarama
867f81cc-417e-4157-bedd-cfeb5ef58147,1.92,tarama
868160b4-dfd9-4a0d-a15a-62b1ad314433,1.81,tarama
86840e46-2ef2-4174-b141-332bb1042793,2.33,tarama
868ad2cd-575b-49ba-bd64-c08b706da926,3.23,kapi
868bf75a-5775-4aba-bd21-cccf28001346,2.11,kapi
8696deae-22c1-4abc-8981-e92b0482802e,2.60,tarama
869767b9-c78e-4f46-8468-2e91f4262e76,3.61,tarama
869d243b-ea3d-455c-98c8-d09deb07e1c0,2.76,tarama
869d61ae-20a2-429d-8c7e-a098d2f7a4b2,2.83,kapi
869e13d4-6b9d-4fe4-8e43-6d77fde5079c,1.58,tarama
86a55660-73bc-4dd8-ad14-d3e828c407b3,1.89,tarama
86a6dd1c-2a4d-45b1-9f34-80ae23a557de,1.23,tarama
86b61dd4-603f-4c93-a4b8-9a73083983e1,4.13,tarama
86b9337b-1cdb-4d0e-bbbd-4888c903bbb1,2.28,tarama
86bc79db-738a-4717-a3cd-8272ebc0a9a1,2.85,tarama
86bf877a-508e-41f3-9665-672246b70ea6,3.76,tarama
86c20900-fab8-459d-b94b-554a2fd1d7c7,1.68,tarama
86c78e1e-4495-42f0-85ec-c1008b3748c8,1.05,tarama
86c99ce0-d8ab-458f-8b49-55cd5357349f,2.33,tarama
86cd8ed2-00f2-4eb7-8493-c0ba67451f9d,1.75,tarama
86cdc70f-fa36-46f5-98e4-9dfa85babdd8,3.71,tarama
86cea710-7fcb-44d3-a59a-9ef83e304f13,1.82,tarama
86d44a53-78d0-4117-bf82-51d0309b02c5,3.65,kapi
86d65038-ce62-47a7-a5f1-7648d80838a1,2.57,tarama
86e7b19c-f205-4a88-9fa6-d16a3a0665b3,3.40,tarama
86f266dc-78a0-4175-bbfc-d838b0b200e5,2.27,tarama
86f6e324-0e5d-40f3-8eb6-31ed271094bf,2.10,tarama
87087db7-5b38-48db-9db5-0df67cdcc2b2,2.29,tarama
87157843-e246-498a-b88c-072714b96a6f,2.38,tarama
871683a7-9354-4037-a558-a5b9293f394b,2.77,kapi
8717d10c-2c7a-47ec-94e5-c97ff59fa7da,2.67,tarama
8719303a-4d85-499c-bba9-450c47a0b4ac,2.57,tarama
87288877-9e9f-40e6-ac58-8bb5d02a7bac,3.19,kapi
873215dc-0f38-4dec-b251-4f456a2b3516,2.50,tarama
8736f54e-9b2e-4be5-83ea-47e5eb76b8a8,3.22,kapi
8743e3dc-6302-4162-8e34-17fb46f59d7f,3.24,kapi
8745c3ad-3617-4d59-932e-280c52468df3,3.90,kapi
875a52e4-5ab9-4370-b854-3f83a107f6da,3.14,tarama
875d31d4-fd9f-4c59-bbf5-8e274131d819,2.70,kapi
875dc454-d834-4bf2-b7f5-a975386dedc5,2.75,tarama
87651d40-57cf-429f-b413-67ba18b66b6c,2.60,kapi
87717c80-9c01-4a46-a94b-7ef7d4f05731,2.53,tarama
8776053c-8c8e-42ba-8e4a-b8606c639d6e,1.03,tarama
8777ad95-eb3b-4cec-9039-05af2aaf2aec,2.10,tarama
87780454-f6e9-4fef-b782-2fd247fb195d,3.50,tarama
8783d269-f7df-4f73-b865-0dd0834c0519,1.92,tarama
8784eb86-5746-4bac-bd36-409a8f07647f,2.18,tarama
8787c9cf-9930-4270-9580-e886a5d4cb6a,1.53,tarama
87a65f82-8b28-4eaf-b0d8-71661325541c,3.40,tarama
87ac0839-06d2-4f64-83e4-3c466832b2d5,3.15,kapi
87b7dcc2-632e-433b-84ae-9570a63c1118,2.97,tarama
87bf2540-6202-4a9b-821a-66c939e81c73,2.36,kapi
87c6b2ec-885b-4ddf-8c95-3a33d7dc57ca,3.79,kapi
87cf1cb3-c3c7-41f3-889f-f53954ced7a3,2.81,tarama
87d7ab35-42a3-4b85-b917-a37614ac4a86,1.59,tarama
87dc4f0b-e7c1-4be0-87b1-4910df641388,2.09,tarama
87e3751a-7ec2-44dc-92c4-aa05aeb7fb29,2.01,tarama
87eacd08-9951-4115-be61-a6e6f0e14f0d,2.30,kapi
87ff93c3-1a88-4834-a684-1a171418236f,1.34,tarama
8801e3e2-939b-43db-8d1d-4be421d5f079,2.67,tarama
880368db-a199-480b-84ad-0d3f73e19625,2.46,tarama
8804f1ad-7dc7-4999-9bdf-09cc6ee9ceac,2.92,kapi
881c43d0-f446-40b9-938a-eac8aad8e5ba,2.10,tarama
882417ea-5b7e-472a-970e-8cdc6de63612,3.07,kapi
882f6de8-7dae-42c1-8359-b371648e532d,2.20,tarama
88354056-d0c7-4078-878f-f419b6fcf22b,2.77,tarama
884c867c-b3dc-40dc-be44-7376ac3e110e,1.12,tarama
884e35e1-a831-4069-a4c8-1ac96e6657c4,3.49,tarama
887b0c1b-a448-4187-9eb6-b1ae0fb26993,2.02,tarama
887c788b-859f-42e5-ac84-3f25010a1b2d,3.63,tarama
888b5ace-387f-4c0b-842b-e7d3d04c86a6,3.38,tarama
888de49b-b39f-42e1-8784-f4f25a807278,2.17,tarama
8890bc63-d474-4f9d-8104-f0c732a88537,3.23,tarama
8891ee0d-5941-4080-8839-6cffd984a840,2.55,kapi
889a3640-281d-4552-87be-d8c5d83d8281,2.06,kapi
88b10e04-a331-429a-a8ef-4ba29ed140f2,3.61,kapi
88b4dbbb-43cf-4abb-a6db-44e9ef7707df,1.94,tarama
88c1fa02-691b-4d6c-b549-f51d753e01ce,3.36,kapi
88cab069-2d32-4bf3-b6f7-00af1bfe93f8,2.34,kapi
88d0913c-fd52-4c64-a6bf-487648dc2b3c,3.77,kapi
88d395f3-ce91-457a-b3ed-962fed70358a,3.98,kapi
88d72809-cc80-4095-8e7f-69ce97169d72,3.25,kapi
88e7c4a2-e252-4a57-a28e-45c490152343,2.26,tarama
88f0250d-f855-4648-9da0-182c2769f30c,3.37,kapi
88f1a9fe-7315-46de-9099-cf4a98335504,2.34,tarama
88f3a58b-501a-4a5d-9283-d4c7d772cfa1,3.75,kapi
88f8eb8c-836e-4bbe-b006-f323549d0c22,3.52,tarama
89002c24-602b-43f8-949f-96fd644c79b7,2.09,tarama
890242d0-fd27-400c-9b4a-57607da38105,3.13,kapi
89145ff5-f225-4c63-94b2-0be8e7d99326,3.51,kapi
891c99ce-5a5d-495f-96bc-5da3f31c1855,2.91,tarama
891e0821-a330-462a-9573-74d2f6b6cf27,2.29,tarama
891eb8be-5be7-4276-b027-e8d4fbed7f48,3.05,tarama
89222764-c0c9-426d-b7ba-e9af5d037605,3.43,tarama
89228c4e-30e8-4576-9699-416f089d4869,3.37,kapi
8924440d-842b-4f67-8ef5-402c98acbc45,3.44,tarama
89289072-107f-4fcd-95fa-caf8439ea504,2.77,tarama
89309a6c-83b0-45ee-b40d-c6098d1fc81e,2.63,tarama
8933a67d-2323-46b0-8b4b-a0839062f9cf,2.57,tarama
894c4137-bacf-4347-a451-7c028077319a,1.93,tarama
895d48c2-8eb0-4f57-873a-750f62843043,3.36,tarama
8960bdfd-158c-4c37-8687-847c5584d933,3.47,kapi
8962dac1-3239-4e40-b210-a53d6b949ef3,3.43,kapi
896f431e-6cd3-41af-8e8a-68874fda1513,2.20,tarama
8984b6c4-e4ae-4758-9ea7-f7875fa1f7f1,3.22,tarama
8987681d-1f6f-4da2-a420-92ac0c1cec68,4.09,kapi
89884930-94fe-4ddf-b519-d8bbf6e27e4a,2.49,tarama
898f7b56-d743-4ce8-abe7-0ffd9b6c43e2,2.04,tarama
899400bb-95ed-4d4f-aef2-8c51fc1e5e3d,3.33,tarama
899a9b90-e14e-4117-8f55-64265b7d591d,3.75,tarama
899fb547-7fbc-4396-abd2-23142cc1a3d1,3.71,tarama
89a4233f-29d0-4356-ae15-9a8be73d3464,3.97,kapi
89abf9b9-2c09-47d0-a878-a8fd1aa0b1b6,3.61,kapi
89b8f2f4-da29-42b9-bc2f-1092a0d340d8,3.22,tarama
89c9d549-9cfd-4663-8f71-5bd730114745,3.26,kapi
89cb85b2-09f4-49df-8cc9-c3432153d51f,1.82,tarama
89cf73ad-f106-4aeb-84a8-513b9bbde48e,2.32,tarama
89d049fc-f5d4-489b-b459-13021ceff955,4.01,tarama
89d47de7-9b5d-4755-9564-b26ee2cd8799,2.72,tarama
89d62f04-d3b9-46e6-88e7-813923093a3f,1.93,tarama
89db2b00-e669-4bf7-a795-fb16b700ae7d,2.53,kapi
89df6045-2f20-47d1-adfe-92d5d06be1ac,3.16,tarama
89e1b3aa-2d2a-402d-9e18-735e183874af,1.42,tarama
89ea63a7-1a79-4502-b5be-6b56fd0bb65c,3.04,tarama
89ee8277-da0f-40c1-859b-59eee9a26e99,3.09,kapi
89f175c4-50dd-4c67-9fbf-fbd97d9c6498,2.92,tarama
8a00784a-e29e-41c3-adb3-c71aba5e7deb,2.77,tarama
8a051b6b-8672-477c-b33e-fd4374719fff,3.13,tarama
8a06cc7a-89c5-4ff1-8a4b-b513974c3593,2.93,tarama
8a07ff9f-9202-49bf-a61b-92d19a67accc,3.11,tarama
8a095053-ca1f-4d21-8e29-c196d8719cd1,2.87,tarama
8a09d7be-7895-4439-b26a-0c62656d7f19,3.26,kapi
8a1821a0-9acc-4c86-b3bf-8b6e8d4294af,2.55,tarama
8a186491-2e94-4bba-827a-05639eeb8c70,3.02,tarama
8a2bc61a-f0b1-477b-a3ab-0987214a6c85,3.45,tarama
8a3e93f0-ad8c-46ad-8894-ba1fba002ad2,2.20,tarama
8a3e94b8-a2c0-4226-8bd7-c7b5a891ee95,3.12,tarama
8a42a6ea-eb50-4a8c-a60c-475361fd4389,4.15,kapi
8a48a58d-10b4-4229-9a16-bf0b788174b9,2.62,kapi
8a497f7c-999d-4859-8543-4a21dc712920,2.69,tarama
8a49f4c0-1ba8-4ab7-b8fa-53a95aeed20c,2.02,tarama
8a4f8d4e-8f83-4ebd-b38d-d033cb47f7d6,3.41,kapi
8a4fe5b9-1acb-4f4e-b375-e28955ba4452,2.60,tarama
8a53834b-3a68-449e-8de0-8a3533ad8edc,2.96,tarama
8a55a517-eb2b-4b0b-90ed-3a988f045faa,2.49,tarama
8a5d25e8-c4ce-4e1d-a3b6-9482da6c9c16,2.56,kapi
8a64d936-b6b5-4e17-b8c3-7b691a3c549c,2.67,tarama
8a7bd59a-7b49-4722-80aa-1de4bc7581f8,2.97,tarama
8a884149-220f-4a1f-bbb4-ac235c66f8b5,3.47,tarama
8a8adcf3-3440-4a2b-ab8d-05abdd624645,2.08,tarama
8a8fdf9d-269a-442f-b081-3be96f22db8f,2.95,kapi
8aa3a5fc-de70-4ebb-8b1e-380df8e1d89d,1.24,tarama
8aa50365-4981-47f6-a013-b1209748083b,2.80,tarama
8aad4eea-d18e-4a25-b3f3-580e6e6bf04e,2.73,tarama
8aae04e2-2ddb-4035-aeb1-a17a6acb79d0,2.15,tarama
8ab356fa-19c1-454d-bc14-a928bb0c9642,2.17,tarama
8ab941cc-e6a7-4bff-88dc-5064d0ee3bfd,1.67,tarama
8aba6179-327d-420c-81b5-f79cf5ca4015,1.52,tarama
8ac77ce5-2d70-4261-9b29-675ec4800eeb,3.89,tarama
8acbb95c-33a6-44e0-a537-f7f140702db3,2.44,tarama
8ada4caa-4af7-4150-98f6-7b4f422db145,3.05,tarama
8add4a0d-82a1-4d78-afe4-6bb9b8568c3f,2.19,tarama
8ae3b5e3-f171-4424-ae06-9af4b70ce49d,2.99,kapi
8ae4abb5-aa36-42fb-9846-ae5efbee6f8a,1.88,kapi
8ae535e4-099b-49db-8cea-70f728308107,3.34,tarama
8ae66307-41b1-45e7-bf8c-bd919a0ed768,2.77,tarama
8aeb750d-5c56-433c-812f-ac96915cdd1d,2.68,tarama
8af5e602-8dbe-4577-92ba-fc9a2bb33598,2.48,tarama
8afeedf5-f20b-406a-819b-a0228f808ea1,2.51,kapi
8b017086-bbca-4c8f-bd80-c62064c1e9cf,3.22,tarama
8b019f2a-afc1-44cb-b1ac-686ab71d3b64,1.01,tarama
8b0b536d-fbec-4d4e-b46e-1a27a4c32dcb,2.87,tarama
8b0f6473-ed67-4399-915b-0d9fbfd44fac,2.78,kapi
8b10e661-c352-4f30-b88e-3be3d36b4df3,2.72,tarama
8b1a1a7e-cc97-4101-9371-c5ff208dc007,1.68,tarama
8b33376c-6676-4d87-ae88-06e6ba50c1f2,3.33,kapi
8b371373-e254-42b8-af94-b5a130a1d4fd,2.57,tarama
8b37bb6d-7859-422d-a4b3-0f060f019306,2.90,tarama
8b3a25bd-c2ee-466d-b330-88225d3df4b2,3.02,tarama
8b472860-580e-4696-a65b-3b4999fbbb03,2.20,tarama
8b4de206-7c6a-413f-b3d7-edc3fdf1d174,3.34,tarama
8b50c568-84f6-4d07-bf99-2b4f39a1c23f,1.57,tarama
8b55ce01-83c6-473f-945b-0eec7ace89a3,3.51,kapi
8b64cc47-d5ab-4638-8aea-0ae2418739cc,2.12,tarama
8b71eec4-5caf-4bf0-ab87-646e277c46f5,3.19,tarama
8b7d08f7-4a57-4189-85e1-1dbbac0ca5a2,2.59,tarama
8b81d39a-eb78-4315-894e-b0212023c777,4.16,kapi
8b834961-04a0-4a4f-b4f9-cd8a86c32b2c,2.14,tarama
8b884238-8b68-4aac-b843-3956d975be03,1.34,tarama
8b94794d-c711-489b-9269-74de1e1eab00,2.50,tarama
8b968fd0-7c3a-40c5-95d0-208d417b8f90,2.22,tarama
8b9b94d9-131a-4283-ae51-571de77cf93e,3.61,kapi
8ba02f31-0ed7-40dd-a531-1989fff5df28,2.47,kapi
8ba478cd-5e61-4eaa-a1b9-f740a6421d61,1.93,tarama
8ba63c9a-990b-4ef4-bc86-61f5fe512e78,2.43,tarama
8bac14fd-79d7-4687-9e84-f38d26468ac6,1.65,tarama
8bad0037-1eee-4eea-b0ba-53a84713fa79,1.40,tarama
8bb58202-1068-4cd3-8f89-8851a572dde3,3.64,tarama
8bd2f127-0d3c-43fa-895e-985ced654aa1,3.62,tarama
8bd9b6b9-ade8-42fb-8f06-84e5733d049e,3.99,kapi
8bea530f-1777-4001-a793-6efe8886e713,1.86,kapi
8beb3a47-89df-4fff-ba43-15750b84cd9a,2.80,tarama
8bee8beb-9ba3-44ce-9ac1-e3fddac5803b,3.40,kapi
8beec46e-8047-406c-b00d-28ab83f9e5ef,3.44,kapi
8c00f8d9-30ca-419e-9128-83159eacb85a,2.69,tarama
8c06517a-4a16-4773-ae0b-c16623afc90c,3.11,tarama
8c08153d-7bcd-48ad-91c2-9e89d4f77afe,2.99,tarama
8c0ec32e-0ada-45b1-bebf-bf692d24f112,3.16,tarama
8c174e9a-5903-437e-b152-37fd3949e106,2.71,kapi
8c2492e0-5281-4dca-9dbe-0c0d739760df,1.95,tarama
8c2dd5b5-834d-456f-aefb-faf5ccfd96db,3.85,kapi
8c356e04-1aa4-4499-a90e-9b47ef62f076,3.21,kapi
8c458e39-7c02-4994-ba97-1f0bfc68ea61,3.54,kapi
8c45ef41-4391-4bb4-a5c7-12f5639b0bf4,3.89,kapi
8c47739c-272c-4742-9b9b-97b98993b50d,2.28,tarama
8c478977-b2d1-4774-9937-3373fce8c5bd,2.05,kapi
8c47cd2a-c2c8-42ee-b449-f25ac762352d,2.08,kapi
8c4a0e75-2aed-4c94-a907-d82675e460ee,2.95,kapi
8c57c91c-fc26-4f43-9b66-de2985fb87ad,3.86,kapi
8c5c848e-625e-4125-82e6-022a5e4b7332,1.83,tarama
8c623ed1-51f2-4467-87d2-b4e5ddc3fd1f,2.63,tarama
8c68016b-fda2-44a3-9564-39962387a479,2.46,tarama
8c693c6f-6da5-4e6b-86f8-958064c5ba00,3.75,kapi
8c6c0cd9-59b7-4c6d-b993-3dfd8b41a218,3.68,kapi
8c744e36-613d-44e4-9270-b4b15e845c8b,3.03,tarama
8c80d35a-1ada-4b4e-a058-3ecf9f6c343b,4.00,tarama
8c881549-fb94-493c-b4cf-083858ba7f36,3.28,kapi
8c9111da-861b-4abf-a331-39cc8d18e156,2.05,tarama
8c929c89-eeb9-4705-8328-68af15a678d4,1.44,kapi
8c92ea28-344c-469a-952c-60edf2eecd71,3.34,kapi
8c943299-bee4-443c-8fd1-9dcfb49e9c48,3.21,kapi
8c95c951-e1e4-48d1-936e-7c7793934c13,3.62,tarama
8c994e50-341a-4ec4-a56a-f916ba37f248,1.92,kapi
8cb52b3f-175b-4a3f-8619-8bdeee76f1fa,1.68,tarama
8cc15099-c110-49d3-9a73-25e7315de501,2.48,tarama
8cc4c356-f14d-4571-b7de-a9405bec2299,3.83,tarama
8cc5a507-f404-40d0-a06e-a5ba3270306e,3.50,kapi
8ccf6b62-1468-49ae-978d-125b43c2506d,2.17,tarama
8cd0058c-2fd0-434a-88ba-b94fdcd3001f,2.63,tarama
8cd0a4c5-d658-47dd-9243-7da8cefe141f,2.19,tarama
8cd2bf56-9fb4-4459-8807-7fed71ab6567,3.69,tarama
8cd67629-6ac7-49b2-9ff6-ad2bc30fa31c,2.08,tarama
8cdfa0b7-97a9-454d-9977-33590ec6cdc9,3.43,tarama
8cdfdc63-aaaa-4bd8-bfc1-1bd1a60f33f3,2.16,kapi
8ce4f9c4-2614-45a3-9204-97c57a736314,2.95,tarama
8ce78bc3-769a-4b61-8433-47cf3dd76e27,3.54,tarama
8ce83c39-14c8-4dd6-8d35-ff6a985a6e0c,2.50,tarama
8ce9778c-9284-47ac-a883-4f51505cc292,2.68,tarama
8cf0783f-1772-4386-83f8-d69b5c3fffe9,2.35,tarama
8d0a1a67-6d3b-49b3-9221-bea02e624096,3.48,kapi
8d10ba8e-7332-4add-98db-7e48838cab07,1.87,kapi
8d149c97-5e2b-4633-ba00-03c2cba0d696,2.64,tarama
8d2db7f4-65ff-47aa-baae-e3fe7a621730,1.92,kapi
8d2dbc03-267a-41f8-9fd3-3efcf8990868,3.32,tarama
8d3aebfb-d7d3-4fd6-817b-67a2395f8617,2.41,tarama
8d3b570c-f06f-47fb-9a19-0969294a78f5,2.57,tarama
8d4d015f-a094-453e-a791-27c28a88ce0e,3.17,kapi
8d5407c2-8e21-4443-bc7a-b97a5ef95d7d,2.85,kapi
8d564f4d-0869-45d1-9b56-3b4be46d4955,3.36,kapi
8d56cfdf-6405-4433-ba5c-cc26e7319780,3.52,tarama
8d683e8c-727a-4f0b-9362-dc11181e1fe2,2.12,tarama
8d6b07ed-0b47-43b7-9cae-f1fdda4a7887,2.84,tarama
8d710e39-498c-4787-8f7b-2351725ff2b3,3.28,tarama
8d760150-aa3a-4074-9109-6dc934bab575,3.29,kapi
8d892e4b-b743-4cd4-8d08-a719be3dff50,2.18,tarama
8d8bcaea-7858-48d8-9f57-9d1bc762104f,3.27,kapi
8d9197f2-a98b-4b17-a8dc-234cc8e10a42,2.54,kapi
8d91d273-9f7d-4899-b52a-f163e23669fe,3.82,tarama
8d974845-2af9-4ff6-b457-bc33d9190893,2.16,tarama
8d97ccd7-64ba-4501-9a56-1d2f2f056d73,2.85,tarama
8da4fdc6-4c76-44c8-b3b5-0104e89d8ccb,3.95,tarama
8da76ef9-b18f-469b-9f03-a7c99489f3d7,2.56,tarama
8db10c03-e22c-480a-a221-e4465bff0e57,2.46,tarama
8db83bc8-6f2e-43c3-b24b-6bd713866344,4.03,kapi
8db8c5de-3efb-4a9f-85f6-f64d17d73fcb,3.29,tarama
8db98b61-737b-44c5-adf0-d3db890cebc1,2.82,tarama
8dc72546-9180-4b73-8adb-c853ef1b20cf,1.74,tarama
8dc7d948-3d50-45f8-b5cc-ea91dfbd4a06,2.71,tarama
8dd40750-4ed1-48df-9263-1907ed49c7b8,2.39,tarama
8dd526b7-18b6-4872-88e7-f166407d7f35,3.50,tarama
8dd96c61-edd1-4aa5-b810-21daa3d6c60a,1.80,tarama
8deddbdf-1a7b-41d9-b10a-70b4f907102a,2.34,tarama
8defd127-5804-4521-be16-1c5cc7d0b95e,3.44,kapi
8e0b053b-2c5d-41e3-9bbb-3e3b13632865,3.34,kapi
8e134a41-dfd1-49c6-906a-910f00eaaa8e,3.49,tarama
8e15774e-2c6b-4f22-a3c6-4521a1ac49c9,3.22,tarama
8e23e3d7-9bfa-4d3c-9365-578dcbe76da3,3.52,tarama
8e2445f6-73b6-48cb-9df4-fb1280333500,3.66,kapi
8e2cf065-96e5-4cec-b0d5-3f500f69089c,1.89,tarama
8e352055-ba7b-4a81-aaf1-5c6278f404dd,1.95,kapi
8e3c0405-323d-4535-8674-bec03a5c6cb5,3.24,kapi
8e3d56a8-dde6-40dc-b5dc-b6ae4b1c36d4,4.00,tarama
8e3d8aae-9fab-4dc1-878f-56685ec39e5b,2.99,tarama
8e411ddd-be4d-4045-84d0-b0dd4c63a77a,2.96,kapi
8e4780fc-05e0-4f83-a709-17d1f2bba118,3.55,kapi
8e4b3638-9aea-419d-9005-b4abadc89281,3.69,tarama
8e575a85-e968-4e26-8a5f-6d6e1f6c39de,2.90,kapi
8e64199a-36a2-41cc-b49e-7adadc5ae339,2.29,tarama
8e6a114c-46e4-4c52-8b31-d9d0a57b6677,1.93,tarama
8e6c9296-d991-4d2f-a387-710ffb56ed5c,2.02,tarama
8e7464bd-007e-47d9-aece-acdf2fd101c1,2.71,tarama
8e886603-f5c7-4404-9b22-c2aff0d0f846,2.32,tarama
8e9ec970-c2f2-4d24-91f2-063230934769,1.93,tarama
8eafa53b-05bd-4c16-9224-a4a2f6077f77,1.65,tarama
8ec31d95-64e1-4f25-bb7a-a5da8b211a48,2.28,tarama
8ec397b4-5f85-460f-9b53-99ac4e338fd3,2.67,tarama
8ec3a810-43b8-4872-93b9-7ae7a97a3ce4,2.99,tarama
8ec95ab8-f7b5-4e4f-aa2c-be706c6eb7ed,2.85,tarama
8ee0a6ff-aedb-42f5-9f3f-4af950dff55a,2.52,tarama
8ee5f1cc-71c5-46da-871a-8353dcce2cc3,2.47,tarama
8ee713b3-c82d-4340-9129-415e68bdc0b1,1.77,tarama
8ee9fef6-51ee-4e89-bc7d-a10a8f8146cb,3.16,kapi
8ef6ec8c-6f0b-4df6-aca5-5708884e5307,2.10,tarama
8ef73c76-9cdd-449e-bf43-5bd7c076dfa0,3.48,kapi
8ef80a7f-7c2d-4ddc-8a24-40c232b1e3b4,2.43,tarama
8f12cc77-669d-4369-8860-f9984b8af0db,2.96,tarama
8f166bc7-aded-4bba-9537-134a067a496d,2.81,tarama
8f169b3d-34fd-44b6-ae39-11e202d4216a,2.96,tarama
8f1ada5a-c40e-4da4-8ad2-353c4a39696d,3.03,tarama
8f1d5531-a817-4cb6-95e2-b24c62bb323f,3.93,kapi
8f20e3e7-60c8-4866-ba4e-7a78843b13f4,2.42,tarama
8f24031f-845b-473f-aa3c-40836ccdc909,3.37,tarama
8f254ebb-be86-4e8a-8191-02123d00d246,3.11,kapi
8f28c99a-18df-4ca4-af02-54058da21554,2.76,tarama
8f310a18-b03d-4b64-bddb-30b876f5e0cd,3.28,kapi
8f3243f6-1910-4920-b7df-c2275ca491e2,2.94,tarama
8f333494-a602-48d8-b2ee-f9cfc96b8f5f,3.39,tarama
8f343f3d-05e2-4937-a626-e1a39d2d626b,2.21,tarama
8f467960-3df5-4f09-94c7-75dca959a0c8,3.79,kapi
8f4ad6c6-5443-4c98-98c7-85d81fbd8753,2.88,tarama
8f4df09d-0995-4109-ab81-c14c87e8bf10,2.47,tarama
8f4eaf8d-a158-476a-800b-10954c20d584,3.88,tarama
8f549036-8aec-4860-811b-98c7f2ebe9b0,2.93,tarama
8f5a282d-0869-46e0-9de8-3a4f7ad0ab7e,3.66,kapi
8f618c1f-bda1-4b2e-9027-e0c378182321,2.50,kapi
8f63edd4-d8fc-4a90-a76c-cc81ca013f4b,2.41,tarama
8f651f04-1a96-4fde-b132-3e95d5ab05f4,3.47,tarama
8f67668f-fea1-47c4-8fe3-a6fc4884c01c,2.74,tarama
8f715292-9add-4d87-859b-d591e0a081cb,1.74,kapi
8f7422a6-0241-446f-ba67-c63c9637f805,3.91,tarama
8f767654-c0bf-44a9-846d-83876990380d,2.53,tarama
8f76858c-cdd0-4367-b902-7481b96e68bc,2.24,tarama
8f7a97f6-53e8-442f-8e83-87983c29c4ba,2.27,tarama
8f7b5c7b-adc1-4044-89f1-1c29008edf97,2.01,kapi
8f7d881e-6c68-4fd7-939a-d941c0617a1a,3.27,tarama
8f8857b0-2b62-4cad-b73e-c26640802063,3.04,kapi
8f8dc691-287e-42e7-adae-20d78f3c567e,4.06,tarama
8f9070ef-08f4-471f-9a34-2dfd165e01c1,1.86,tarama
8fa73c43-4b11-4e00-9a05-3ec5bd751bf5,3.79,kapi
8fa90b71-146b-49a9-a221-2a9063cf903d,2.01,tarama
8fac266e-43db-4726-a6d4-1c2bca36c25a,1.03,tarama
8faf888f-d6d7-4f83-b5fb-1e9794f92de8,2.68,tarama
8fafb110-09e7-43d9-9407-8078227ad351,2.55,tarama
8fb85e07-8d56-4fef-a881-55059189d03b,2.63,tarama
8fbb5de7-556a-4c19-97e3-2143cd9cc6c7,2.99,tarama
8fbe9917-da8f-41ec-8806-4124edd1d86d,2.06,tarama
8fcc977a-8220-4d73-b4c0-6fa256ccd237,2.99,kapi
8fcf38cf-14a8-4ed0-bb10-c9601a9aff98,1.74,tarama
8fd780cb-1be0-4e9e-959b-08e902de45cd,2.03,tarama
8fdd93a8-d137-40b6-8379-1988237f1e37,3.66,tarama
8fde1060-2b74-4c8a-8b27-79f92d98668b,3.39,kapi
8fde1839-2dc5-4c19-8c72-f29ddbcb0ab8,3.08,kapi
8feba6ed-d24e-43ad-9115-1680aaf5f248,3.02,tarama
8feca7d2-db3c-4969-b6eb-4a4409b03d1a,4.02,kapi
8ff15c75-5dae-45f6-884a-2d346dc91ee1,3.06,kapi
8ff999db-fd8b-450c-8fb7-04f28c4f8666,2.29,tarama
900411b7-605e-443c-814d-8fb40886abd4,3.37,tarama
900a4b9e-2cbb-4b1d-8664-3dbd7b2b643a,3.50,kapi
