id,bizim_dogru_mu,jev_guven,bizim_kategori,jev_kategori,zorluk,eskiyebilir,coklu_dogru,hassas
6f7b3e08-a900-4fcc-acf3-83a0f358e8d1,1,1.000,sinema,teknoloji,2.07,0,0,0
6f7cb779-c63c-4b63-a091-c2e97cc671ff,1,1.000,tarih,tarih,1.97,0,0,0
6f81034a-f090-4cd5-beb5-39ea6a5024d4,1,1.000,genel_kultur,genel_kultur,1.04,0,0,0
6f813808-47f7-45da-a5bd-274c5b092da2,1,1.000,cografya,cografya,1.98,0,0,0
6f850100-40f3-4e36-8ab5-40614d35f070,1,1.000,cografya,cografya,1.95,0,0,0
6f8d25a5-8534-40cf-a06b-51e774645107,1,0.800,sinema,sinema,2.53,0,0,0
6f895684-3c15-4866-849b-1640375639e6,1,0.980,teknoloji,teknoloji,4.24,0,0,0
6f9321e9-e255-41f8-a193-83b456a0515b,1,1.000,teknoloji,teknoloji,3.49,0,0,0
6f929ff0-7f3d-4f3b-aa79-d1682a781fd0,1,1.000,edebiyat,edebiyat,2.24,0,0,0
6f9d5a97-634e-4b4d-ab4b-13cfdb1bde42,1,1.000,muzik,muzik,2.37,0,0,0
6f9838ce-b563-4610-9321-2df3b77e9bb0,1,1.000,bilim,bilim,2.06,0,0,0
6fa4bb1f-e157-4c44-a0e5-db18d5f7adff,1,1.000,cografya,cografya,1.82,0,0,0
6fa54a15-0d82-45de-a47a-360429a4d48c,1,1.000,bilim,bilim,1.02,0,0,0
6fa9dd9f-70f1-4a34-9745-ebefeff3ffd7,1,1.000,sinema,sinema,3.06,0,0,0
6fbea056-ada2-404d-a7c4-47d5bfa8abd0,1,1.000,sanat,sanat,2.53,0,0,0
6fbd2ce7-0a6b-4e6e-881d-a705a0f0b371,1,0.990,cografya,tarih,2.96,1,0,0
6fc3a450-c6c4-4aa9-9ccf-6a0af1a4f40b,1,1.000,muzik,muzik,2.19,0,0,0
6fd056f7-f0e0-4960-b53e-fe913f4eb41d,1,1.000,genel_kultur,genel_kultur,1.41,0,0,0
6fd36e66-f01f-49a5-b2d3-f679567fd917,1,1.000,teknoloji,teknoloji,1.96,0,0,0
6fe3c111-0a1a-4ee4-b112-a0483bee92f3,1,1.000,sinema,sinema,2.14,0,0,0
6fd9b71f-9290-4f70-93e6-75bc104a56a7,1,1.000,sinema,sinema,1.75,0,0,0
6fd50f92-fc60-4538-9454-37823bf503e7,1,0.990,tarih,tarih,1.90,0,0,0
6feaaa29-e262-4f60-95ad-789bcb7337ae,1,1.000,tarih,tarih,2.70,0,0,0
6ff93077-19d1-4439-99fe-8425a379bfca,1,1.000,genel_kultur,bilim,1.64,0,0,0
70060919-1e32-4703-b68c-1820ce2e98ed,1,1.000,cografya,bilim,1.61,0,0,0
6ffb44eb-76ba-415e-819c-c460c14d45ff,1,0.420,edebiyat,edebiyat,3.00,0,0,0
7014f918-0ed4-4ce1-9be0-a508a4dad6d9,1,1.000,tarih,tarih,2.16,0,0,0
7018301f-035b-428a-b75e-6d9f431a165d,1,1.000,genel_kultur,tarih,1.95,0,0,0
701b29b9-872f-43b9-b0c4-47b66f8a54f0,1,1.000,spor,spor,1.51,0,0,0
701df3ea-6921-4a29-b5a8-5ae329fbba9b,1,1.000,sanat,sanat,2.86,0,0,0
70299969-a2a5-40ee-978d-37390c6da378,1,0.700,cografya,cografya,2.36,0,0,0
702a7c46-435d-466e-87de-d67615e37d69,1,0.680,tarih,tarih,2.51,0,0,0
7030865f-2679-4947-9479-9fe9cd843fdd,1,0.620,muzik,muzik,3.08,0,0,0
7036aa7e-cbbb-4003-b021-94864ac46f4f,1,1.000,sanat,sanat,2.17,0,0,0
7032b1bd-a78f-4ab8-b17a-0375fd844a01,1,1.000,sanat,sanat,2.82,0,0,0
7052c21f-958f-4427-b7ea-18b46536047d,1,1.000,spor,spor,2.04,0,0,0
704c3578-f7e6-4d43-8c76-da4d05fe3671,1,1.000,teknoloji,tarih,1.69,0,0,0
7052eb21-aa4d-4553-9288-c7000373a645,1,1.000,sanat,sanat,3.37,0,0,0
705c7dd4-b534-4dc7-a079-ed193c0e2193,0,0.330,cografya,cografya,2.89,1,0,0
7053f1a2-3102-4525-b9cb-c0566ad6d6b5,1,0.990,bilim,bilim,2.54,0,0,0
705d614f-6e4c-4f2e-b185-fc7198f96318,1,0.980,sanat,muzik,2.60,0,0,0
706fc43a-b30f-4746-ae41-28bd56d4f2c7,1,1.000,sanat,sanat,2.55,0,0,0
70770d57-ced2-42cf-aad0-9bc6e47473a7,1,1.000,teknoloji,teknoloji,1.84,0,0,0
708d51c9-cfbf-483b-807a-085502804620,1,1.000,teknoloji,teknoloji,1.52,0,0,0
70772053-8d56-453f-8b7e-1566f64944f3,1,0.930,tarih,tarih,3.23,0,0,0
7082eda2-b457-4a6d-a005-51d40d97c49f,1,1.000,bilim,bilim,1.82,0,0,0
70937b75-e3f1-44f5-a538-570fc7ea04c3,1,1.000,spor,bilim,1.70,0,0,0
70baa7f3-032b-4fce-8861-5590ffe4fb9c,1,1.000,edebiyat,edebiyat,2.29,0,0,0
709ee1e5-1e6b-4183-8268-dc66aedc3e56,1,1.000,muzik,muzik,1.88,0,0,0
70bee285-2275-40da-b6a3-b6658ef3baf1,1,1.000,genel_kultur,cografya,2.02,0,0,0
70ba8498-8955-471e-970b-9aee399e069d,1,1.000,bilim,bilim,1.82,0,0,0
70c0e51a-35ed-4fd1-a7fb-47dccaadc959,1,0.340,cografya,cografya,2.85,0,0,0
70d4f693-4b64-4b88-b59d-e3f25493a50b,1,1.000,edebiyat,edebiyat,2.75,0,0,0
70ca192d-fe7b-41f6-8c7f-a0eeb67b998d,1,1.000,genel_kultur,bilim,2.03,0,0,0
70dd0e9a-7944-436a-8d80-0b3dbad6309a,1,1.000,cografya,cografya,1.49,0,0,0
70e62f88-1419-402b-9c5e-71ef7a67164f,1,1.000,sanat,sanat,1.53,0,0,0
70e41bb4-e5cc-42db-a60e-494da73dcba6,1,1.000,teknoloji,teknoloji,3.81,0,0,0
70e7cffa-db36-48c8-92af-64fa58c51fd6,1,0.800,edebiyat,edebiyat,2.66,0,0,0
70e8b6c3-89b8-4239-b747-3190526d324a,1,1.000,cografya,genel_kultur,1.66,0,0,0
70ed0d68-5dbb-4513-b5e8-e8020c39d2fb,1,1.000,sanat,sanat,2.25,0,0,0
70f8100b-ba89-4e29-a92b-3bf7e6cffab5,1,0.770,muzik,muzik,3.15,0,0,0
70fc6d99-97ae-48ec-ae21-753132d5a21d,1,1.000,spor,spor,3.65,0,0,0
7109e5d1-4afe-4a5c-8960-46bc84ee56e0,1,1.000,sanat,sanat,2.31,0,0,0
71158a0c-95c8-4a39-84b2-6bbdc786392e,1,1.000,sinema,sinema,3.06,0,0,0
70fe13ce-84ad-411e-841d-d8d4bcc18017,0,0.160,edebiyat,edebiyat,3.70,0,0,0
712d589f-7a93-4214-9601-68f0683cc8e3,1,1.000,cografya,cografya,2.42,0,0,0
712c7838-135e-4aad-b166-23054247d1a3,1,1.000,muzik,muzik,3.18,0,0,0
7135c476-8507-45b5-ab81-4e2381aec38e,1,1.000,bilim,bilim,1.64,0,0,1
7143914b-b7ff-4ced-99e2-90319a43ad52,1,1.000,cografya,cografya,1.95,0,0,0
713a5f4e-3fc9-4d12-84df-a313d0e261e0,1,1.000,cografya,cografya,2.61,0,0,0
714c754d-defe-4ddb-819d-9d468965a153,1,1.000,muzik,muzik,3.64,0,0,0
714e3f97-7fce-4237-a444-a7e6807b0b54,1,1.000,cografya,cografya,2.55,0,0,0
714e8bd1-7bc8-44bb-828f-46caaf9ef68b,1,1.000,sinema,sinema,2.00,0,0,0
71512061-edb2-42d2-83fe-17c68a5bd75d,1,1.000,bilim,bilim,1.00,0,0,0
716630b4-54ae-412c-b650-e89ab31ab3ea,1,1.000,muzik,muzik,3.09,0,0,0
71513d2f-3e9d-48ab-9ab4-9d57a5a45527,1,1.000,cografya,cografya,1.95,0,0,0
7167f549-b85d-4c8a-891a-3f33afe504b4,1,1.000,cografya,cografya,2.12,0,0,0
7168bae1-7b3f-4826-9fe6-87dca5676476,1,1.000,spor,spor,1.96,0,0,0
716ff0a9-1769-4548-973f-792febc24cdd,1,1.000,genel_kultur,teknoloji,1.99,0,0,0
717d8f1d-14f7-4e36-ac47-5339f66b49d1,1,1.000,cografya,genel_kultur,1.42,0,0,0
7174a19b-55f1-46eb-a138-67bd8165458b,1,1.000,muzik,muzik,1.68,0,0,0
717ee41b-35fb-4ea2-8489-14804d522d82,1,1.000,sanat,sanat,1.20,0,0,0
71807dcb-4b77-4efd-825c-5cac51c46d55,1,1.000,teknoloji,teknoloji,3.04,0,0,0
7184f900-b051-4516-acdb-ad60ed4fb136,1,1.000,cografya,bilim,1.96,0,0,0
718ce802-e1b2-44a2-983b-6739bb8715c0,1,1.000,tarih,tarih,2.52,0,0,0
718f5883-0a5e-44d9-a4d1-f4a8a8a1c77e,1,1.000,cografya,cografya,1.82,0,0,0
7190793d-8ec3-4e39-8c91-f69b0b903e6d,1,1.000,bilim,bilim,1.84,0,0,0
7193acad-0cf1-4293-b814-51e60730c856,1,1.000,tarih,tarih,2.68,0,0,0
7194fc21-3929-4e29-b34c-5b575adbfd68,1,1.000,sinema,sinema,1.49,0,0,0
719ff224-3c07-4815-9c45-b2cd23832acd,1,1.000,edebiyat,edebiyat,1.98,0,0,0
71b41696-c960-4f66-be13-2b3717a56341,1,1.000,bilim,bilim,1.84,0,0,0
71ab0fbc-298b-415d-8b77-b06c8eea1e29,1,1.000,cografya,cografya,2.15,0,0,0
71b62b99-9a04-4f90-8692-226cd76169d6,1,0.910,edebiyat,edebiyat,3.61,0,0,0
71bc14d3-ef5b-405c-8c6d-c66e5088bd2d,1,1.000,cografya,cografya,2.95,0,0,0
71bc7b8c-2b97-4847-8e54-356d7cae1a81,1,0.060,edebiyat,edebiyat,3.72,0,0,0
71bde826-bc6e-4426-8a17-50b8ebd5e02d,1,1.000,cografya,cografya,2.51,0,0,0
71cc3045-c984-4109-a192-ae85c009559e,1,1.000,cografya,genel_kultur,3.59,0,0,0
71d45807-e01c-4543-8b3c-c126fb989d0d,1,1.000,muzik,muzik,3.28,0,0,0
71dd23f8-abe9-4db6-957e-e605c326429c,1,1.000,genel_kultur,bilim,1.07,0,0,0
71d56a3e-609e-4569-9126-aecedc8e45c2,1,1.000,sinema,sinema,1.38,0,0,0
71de62c0-3876-4c64-a741-cca3632501e2,1,1.000,sinema,sinema,2.08,0,0,0
71e1a5cc-3010-47c8-bb02-a1e67c1d9608,0,0.540,edebiyat,edebiyat,3.09,0,0,0
71e3a194-1b55-4c5c-a6e9-1f3a70397e62,1,1.000,sinema,teknoloji,2.15,0,0,0
71f6d35e-41f3-4acf-b319-c2dd757ed366,1,1.000,cografya,bilim,1.76,0,0,0
71fa00f5-ba0a-47eb-98d3-a2b34fcfa425,1,1.000,tarih,tarih,2.81,0,0,0
71f818e7-f134-44f1-841c-fe78c7d50f34,1,0.990,edebiyat,edebiyat,3.00,0,0,0
71fa67b6-767f-47b4-84ca-8d890a8deb4a,1,1.000,muzik,muzik,2.60,0,0,0
71fde9b0-07c9-4bb8-ae73-6577b5166ef8,1,1.000,sanat,sanat,3.10,0,0,0
72028458-f389-4600-84e0-333657ebaa55,1,0.750,spor,spor,1.48,0,0,0
720a60fa-2e38-482e-8544-44c7875c5008,1,1.000,genel_kultur,bilim,1.34,0,0,0
7212d4a8-6805-447c-ab27-87a282017f80,1,1.000,edebiyat,edebiyat,3.36,0,0,0
721ce52d-44f7-4b6a-bbd2-82029654f188,1,1.000,bilim,bilim,2.00,0,0,0
72292707-f841-4904-843e-893e1b2d9e0e,0,0.140,muzik,muzik,1.88,0,0,0
722f5b36-22ff-4a46-887b-0424e3d7c398,1,1.000,spor,bilim,2.47,0,0,0
72338471-981b-4d03-94c3-7a97a518b802,1,1.000,muzik,muzik,3.39,0,0,0
722fa4a8-0cfd-49b6-8348-7f4c23c2e7fe,1,1.000,spor,spor,1.92,0,0,0
723ae42c-4d6f-42c9-93e5-c46d52058629,1,1.000,bilim,bilim,2.09,0,0,0
72346811-2921-4c3e-98fc-c66514f89798,1,0.950,cografya,cografya,2.76,0,0,0
72424972-c915-4028-990a-97857c821576,1,1.000,sanat,sanat,3.19,0,0,0
7256c9fa-78d7-4f73-852b-38df8d5f4643,1,1.000,sinema,sinema,1.97,0,0,0
72582474-cc35-46f0-9816-f22476398963,1,1.000,cografya,cografya,1.01,0,0,0
72629343-098e-4cab-b618-dd750d809e76,1,1.000,muzik,genel_kultur,2.27,0,0,0
725b9dcd-bc94-42db-b1b2-b8e9314d6d91,1,1.000,bilim,bilim,1.30,0,0,0
726b3c2b-e823-4078-a111-8c7021253d60,1,1.000,sanat,sanat,2.86,0,0,0
726a8472-99b5-4d2e-a772-adfc0396d5a6,1,1.000,bilim,bilim,1.96,0,0,0
726e821f-3842-4677-95bd-f3dda46a4a0a,1,1.000,muzik,muzik,2.46,0,0,0
726eb43b-60c8-41db-88bb-ff3b094cf22d,1,1.000,edebiyat,edebiyat,2.45,0,0,0
726ed38e-9c2b-4e75-a3fb-1afc11b0e2ef,1,1.000,edebiyat,edebiyat,2.02,0,0,0
727311cc-2214-4c80-a078-31581e9ce17c,1,1.000,sinema,sinema,3.02,0,0,0
72769ef1-5370-4239-9476-9541a97529e3,1,1.000,tarih,tarih,1.07,0,0,0
727a70c4-ab92-4596-8f96-2a48aab60b60,1,0.980,tarih,tarih,2.62,0,0,0
72826597-3a58-4d21-a06b-61f5fd847671,1,1.000,teknoloji,teknoloji,3.43,0,0,0
728dd0b0-a4cb-4b82-9f80-d846705b80f3,1,1.000,sanat,teknoloji,2.68,0,0,0
7293a5e2-887b-495e-9562-9cef89d5a73a,1,1.000,muzik,muzik,3.10,0,0,0
72940289-976d-43f0-b499-ff3e63bba5fc,1,1.000,spor,spor,1.75,0,0,0
72a1bc97-318f-453e-b975-8d838353efca,1,0.970,spor,spor,3.09,0,0,0
729e8b3e-ed43-4234-9dd0-decb86ea65a4,1,1.000,spor,spor,2.02,0,0,0
72a791cf-3837-4d92-abe7-5ab2e885064c,1,1.000,sanat,sanat,2.96,0,0,0
72a6581a-91ab-4d42-8b45-d3114ab2c2fc,1,0.820,muzik,muzik,2.47,0,0,0
72c9909b-2d13-489d-b6a3-467fec1f2ea2,1,1.000,genel_kultur,genel_kultur,1.70,0,0,0
72a93be8-bad3-469d-bb19-5bdaf56f0136,1,1.000,bilim,bilim,2.02,0,0,0
72c9a764-f336-48d2-aa21-f30c0b552657,1,1.000,bilim,bilim,2.51,0,0,0
72ca3993-b46a-46d4-abdb-489410c887d2,1,1.000,cografya,cografya,1.57,0,0,0
72942e10-1f47-4186-ba8a-9c220763f230,1,1.000,teknoloji,teknoloji,3.57,0,0,0
72d63d49-bac6-47c2-9e1c-08baae1017dd,1,1.000,bilim,bilim,1.88,0,0,0
72d55f00-7e6b-453d-bf32-87be7d4be296,1,1.000,muzik,muzik,3.54,0,0,0
72e54c7d-fb60-45db-91c8-094fa6470951,1,0.980,tarih,tarih,3.25,0,0,0
72d96006-0f03-44d6-bb95-adab9c09594e,1,1.000,cografya,cografya,2.11,0,0,0
72e8565c-589d-4130-b5a0-da4e99f630ac,1,1.000,sinema,sinema,2.52,0,0,0
72f2f7bd-2969-4261-a090-ba33eb70bb0a,1,0.690,edebiyat,edebiyat,3.13,0,0,0
72f48b2e-e63e-42a4-a536-82f63d2a13c0,1,1.000,sinema,edebiyat,1.94,0,0,0
72f56553-b2fa-4ebd-b06b-903c5c90b2c8,1,1.000,genel_kultur,sanat,2.20,0,0,0
72f9fe6e-e678-441f-93a5-4b30f8df9f1f,1,1.000,bilim,bilim,4.03,0,0,0
72fe0d1e-b4c2-404f-a305-bd81cbb3a5ed,1,1.000,edebiyat,edebiyat,2.91,0,0,0
7308017c-0c29-4086-a806-d5e04c3ed14e,1,1.000,sinema,sinema,2.33,0,0,0
731e635b-14cf-450b-81db-7d16ac28484d,1,1.000,genel_kultur,genel_kultur,1.97,0,0,0
7328dd4c-8e80-43cf-8310-996ebffbfe2e,1,0.980,spor,spor,2.71,0,0,0
73452541-a415-4419-ac7c-f9756a1f158b,1,1.000,tarih,tarih,2.18,0,0,0
7353ebcb-2a41-4b61-9b1a-c65e14d0b45e,1,1.000,cografya,genel_kultur,2.01,0,0,0
735f81f3-b642-4088-8e0c-31b8c8221745,1,1.000,cografya,bilim,2.38,0,0,0
73727e0d-5503-42b4-be19-75e054678d85,1,1.000,genel_kultur,bilim,2.18,0,0,0
736c24d8-474f-46ac-a7d0-c59d30d97f15,1,1.000,genel_kultur,bilim,1.09,0,0,0
7388e2d7-c9ee-415e-b340-78cd6e39020d,1,1.000,cografya,cografya,2.27,0,0,0
737580a2-202c-4590-a8c3-60def3f9d71b,1,0.160,muzik,muzik,4.22,0,0,0
738a1a70-a18d-4470-828e-5d7babe0b916,1,1.000,genel_kultur,cografya,2.73,0,0,0
738a8769-ed27-48c8-af2c-03f3cf3ca593,1,0.820,sanat,sanat,4.06,0,0,0
738ac32b-8c6e-4c14-803c-eb3abdf8ee0d,1,1.000,sanat,sanat,2.92,0,0,0
738d3787-0216-4d3a-8c57-dda4bf92a91c,1,1.000,muzik,muzik,1.92,0,0,0
738d272b-0a77-4203-b4d2-20b64c1b42d1,1,0.990,bilim,bilim,2.09,0,0,0
739029fd-cf9b-4182-b49e-43d37364dad6,1,1.000,tarih,tarih,1.47,0,0,0
73943626-c83d-49e6-bd21-1c18fe744d44,1,1.000,muzik,muzik,2.62,0,0,0
73979f42-e56f-49ee-92bd-62dbd5f338d3,1,0.970,genel_kultur,tarih,2.76,0,0,0
73980ca1-8a98-48f7-a3bc-d231c3e2009a,1,1.000,cografya,cografya,3.19,0,0,0
739eb00f-532b-40ba-a069-70bf5b7d935d,1,1.000,edebiyat,edebiyat,1.29,0,0,0
73a84fed-bde6-4ba7-ae3c-4b4791d10183,1,1.000,muzik,muzik,1.98,0,0,0
73b11e97-0c24-48a3-bc67-0aea2a27cbc4,1,0.980,spor,spor,1.74,0,0,0
73b6b290-d179-42a6-9e78-c561d07e3695,1,1.000,spor,spor,2.48,0,0,0
73b8dbeb-2fad-4823-b4e9-7362e2bd67f3,1,1.000,muzik,bilim,1.75,0,0,0
73b2ade5-f23a-4a6f-aad3-037390c7a284,1,1.000,sanat,sanat,3.23,0,0,0
73c0eae3-7261-4591-9ef3-3633be686887,0,0.630,muzik,muzik,2.61,0,1,0
73cc7434-195b-423e-a933-fc8b5b3ed5e6,1,0.660,muzik,muzik,2.99,0,0,0
73c850ea-4921-41b2-91ce-fdce98010611,1,1.000,bilim,bilim,1.84,0,0,0
73cdc318-3bcb-4384-87e6-a42d5c244033,1,1.000,sinema,sinema,1.41,0,0,0
73d0c690-22bb-460b-8900-47bbde7c7321,1,1.000,sanat,sanat,2.50,0,0,0
73e29e68-66f0-4e2a-b706-29ed0e71202d,0,0.310,cografya,cografya,3.90,0,0,0
73e61d4c-9afa-433c-8434-226dd13dc9ac,1,1.000,sanat,sanat,3.03,0,0,0
73f1b22b-5008-4607-b61d-37df9c52b4af,1,1.000,edebiyat,edebiyat,2.48,0,0,0
73eea87e-de69-4452-9a22-c07e7234602e,1,1.000,spor,spor,1.27,0,0,0
73f27f24-cc44-42c5-9505-a81d1f74f805,1,1.000,tarih,tarih,2.32,0,0,1
73f83b7e-b00a-4369-97f3-3dd1f0e2024d,1,1.000,bilim,bilim,1.98,0,0,0
73f940fc-4c7a-48eb-b3ad-73734a4b51df,1,1.000,sinema,sinema,2.64,0,0,0
73fa2f10-6280-4c5e-ac39-a118f57432af,1,1.000,muzik,muzik,3.81,0,0,0
7405892d-13ed-4431-b937-e4154735dcdb,1,1.000,tarih,tarih,1.99,0,0,0
73ff087e-a1d3-4186-921e-161f96079d9c,1,0.950,cografya,cografya,3.51,1,0,0
74070648-a64e-445d-86cf-cad9e340e867,1,1.000,edebiyat,edebiyat,1.78,0,0,0
740fd2e8-ea64-4bf8-b863-88d6d8e98481,1,1.000,cografya,cografya,2.04,0,0,0
7411408c-5396-4402-8edd-7615a1b8c24f,1,1.000,bilim,bilim,2.08,0,0,0
74185f3e-9743-484f-99b6-7c62109fba7d,1,1.000,sinema,teknoloji,3.05,0,0,0
7422ee79-beb4-43ad-8a20-ec875cb94fb4,1,1.000,teknoloji,teknoloji,2.31,0,0,0
7429730c-81a2-4d67-8b62-915ba4659416,1,1.000,cografya,cografya,2.34,0,0,0
74314aab-86fd-4f11-b25c-1f8b0209d732,1,1.000,spor,spor,2.98,0,0,0
742f661c-39c8-4c28-9970-c22603e3097a,1,1.000,teknoloji,teknoloji,2.67,0,0,0
743c1cc5-7a0b-4231-873a-dda4b1244d5c,1,1.000,genel_kultur,genel_kultur,1.17,0,0,0
743ae3dd-1fc9-4258-bd62-9149cbaa2f45,1,1.000,sinema,sinema,2.92,0,0,0
743e6d0d-57c9-41ba-91d9-5c0ae6b281b1,1,0.980,muzik,muzik,3.53,0,0,0
744ddfcb-18dc-4e9c-a6e5-e54cba42a3e0,1,0.990,bilim,bilim,2.06,0,0,0
744ceae2-7e3f-45cf-ab2e-ecff3ae952a5,1,1.000,edebiyat,edebiyat,1.70,0,0,0
744dc1b4-81d0-47f4-8e80-ee72216276cc,1,0.990,sinema,sinema,2.64,0,0,0
74553cf4-8fb5-4b7d-99aa-7c13a8757f28,1,1.000,bilim,bilim,2.66,0,0,0
7457e39e-7f45-47bd-9e12-b7803172c66e,1,0.890,spor,spor,3.10,0,0,0
746cd6b8-c0f2-4573-bb48-849153e2f6a5,1,1.000,bilim,bilim,1.88,0,0,0
7462d992-d2bc-425e-a8de-a9c2a816bbe3,1,0.980,tarih,tarih,3.35,0,0,0
7467e923-1509-4322-86da-bfb42cc8f48b,0,0.980,muzik,muzik,1.63,0,1,0
746dfce9-54f3-4900-a9c1-86472844e3ee,1,1.000,teknoloji,teknoloji,2.06,0,0,0
746c7404-3279-4d38-9e79-6dce9c355bea,1,0.620,muzik,muzik,3.75,0,0,0
7476011a-c0a3-444e-a141-91333560a6e4,1,1.000,sinema,sinema,3.93,0,0,0
74712df0-55a1-4674-955d-e2f85aea3465,1,0.320,spor,spor,2.59,0,2,0
747e1a12-8754-4f45-a85d-d933a9765f05,1,0.770,tarih,tarih,2.39,0,0,0
74876540-6b19-4f9a-9fb0-4c2a8ffc019b,1,1.000,cografya,cografya,2.27,0,0,0
747f09a2-1565-4a24-8980-4231cc3af247,1,1.000,tarih,tarih,1.76,0,0,0
7489b7f7-16b1-40bf-9561-d0a91cd3a8f2,1,1.000,sanat,sanat,2.45,0,0,0
748f2ec9-05be-41cf-9feb-824bdb1b088e,1,1.000,sanat,sanat,3.29,0,0,0
749950d2-c0b8-45b9-99f7-9ac57cfe25de,1,1.000,sanat,sanat,2.99,0,0,0
749602f2-d780-46a5-a684-ce36b9a8f8d1,1,1.000,sinema,sinema,3.37,0,0,0
749aff62-7148-4f42-8f69-9b5bb6b42f6e,1,1.000,sanat,sanat,2.09,0,0,0
74a2930e-1cb7-4bd0-82c7-54786857f314,1,0.990,sanat,sanat,2.50,0,0,0
74a3332e-d251-471f-8fc7-8ab26d9f1a76,1,0.950,sanat,sanat,3.07,0,0,0
74bf8d45-5fa2-43df-8daa-6dfdb8e19cf4,1,1.000,bilim,bilim,1.92,0,0,0
74aa4f61-1a70-48b2-ae55-5fe316af799f,1,1.000,sinema,sinema,3.45,0,0,0
74b4e016-42ed-4feb-bb40-3e5a9c5d421a,1,1.000,sinema,sinema,1.99,0,0,0
74c24233-056b-49a9-a0bd-abbff2619bc2,1,1.000,sinema,sinema,1.82,0,0,0
74c2625a-5e60-4266-9040-93557907a303,1,1.000,sanat,sanat,2.50,0,0,0
74d3e034-accc-45ad-a62e-b9a4111ff959,1,1.000,sanat,edebiyat,2.54,0,0,0
74d479ca-40b6-4ed4-be7a-070442a3ab41,1,1.000,genel_kultur,genel_kultur,1.95,0,0,0
74dbe4f8-18b3-4244-8f5c-254ee179b266,1,1.000,sinema,sinema,3.62,0,0,0
74dfe361-e4f0-4ef6-bf6c-d42512f8a84e,1,1.000,bilim,bilim,1.82,0,0,0
74e3de03-9ea9-4d7f-a41d-7ad394f0f3f5,1,1.000,genel_kultur,genel_kultur,1.93,0,0,0
74e49e4e-98d6-4618-aacd-7267f0870445,1,1.000,muzik,muzik,2.70,0,0,0
74e54ea9-28f6-4442-8f4a-83b313463a52,1,1.000,cografya,cografya,2.24,0,0,0
74fd4d0b-99cd-46aa-b16f-fb5f27b77e2f,1,1.000,teknoloji,teknoloji,3.46,0,0,0
75037ff5-575a-45af-b414-37418622db69,1,1.000,spor,spor,1.94,0,0,0
7525a8fc-47b8-4fa7-8808-31611e1c9335,1,1.000,bilim,bilim,2.18,0,0,0
752b7aa9-254e-41cd-9385-ef31cb377083,1,0.990,cografya,genel_kultur,2.21,1,0,0
75344485-09b1-40dd-bfaf-54a6fb0b241d,1,1.000,sinema,sinema,2.95,0,0,0
7535ed03-d01c-44cc-bc6a-5ca263e7d88c,1,1.000,muzik,muzik,2.97,0,0,0
75367657-81dd-452f-aa92-1966258049ae,1,0.380,cografya,cografya,3.50,0,0,0
753dae39-c259-4c0f-9abd-4a3b0220c3c4,1,1.000,cografya,bilim,1.80,0,0,0
754556d9-4e0b-4c66-b359-85254e786b69,1,1.000,teknoloji,teknoloji,2.24,0,0,0
75461fd8-6edc-4b06-95d1-5c82e5bf20af,1,0.930,cografya,cografya,2.97,0,0,0
75486814-71b9-4cb1-ad02-85f667ba25b2,1,1.000,muzik,muzik,2.46,0,0,0
755886bf-0b10-4593-a25b-f26e34153977,1,1.000,bilim,teknoloji,1.55,0,0,0
75510a27-e86a-46e3-91af-d84bdc62217a,1,1.000,sinema,sinema,3.60,0,0,0
755be283-f5f6-4010-a634-64601e088cb7,1,1.000,sinema,sinema,1.53,0,0,0
755904c8-65d2-4493-844d-a8edf6b6d609,1,0.990,spor,spor,3.73,0,0,0
755d90b3-92d1-478f-bbab-413e4ce4cb0d,1,1.000,sanat,sanat,1.95,0,0,0
75635756-3cf0-4e55-8832-9916cf0046f2,1,0.960,muzik,muzik,3.48,0,0,0
75671524-4685-463c-b3b6-4569f5455fda,1,1.000,sanat,sinema,2.80,0,0,0
757e257c-a211-4826-8a4d-707919ce86fb,1,0.320,spor,spor,2.46,0,0,0
75724a17-4309-4d9b-87bf-f72faaa60859,1,1.000,muzik,muzik,3.05,0,0,0
75965274-394f-463a-87ec-d45431024079,1,1.000,bilim,bilim,2.03,0,0,0
7598fe2d-cca2-439c-9ed2-cd18775311c2,1,1.000,teknoloji,teknoloji,2.89,0,0,0
759e4ba7-4c50-4208-aa29-1225bfe300c5,1,1.000,cografya,bilim,1.99,0,0,0
75a9719a-8f5d-438b-8591-d5c4151ea8cb,1,1.000,cografya,cografya,2.05,0,0,0
75b2f685-a68d-409b-bd50-e182a18b7745,1,1.000,teknoloji,teknoloji,3.72,0,0,0
75c038cb-5ed7-4273-91b0-00fcec9e997a,1,0.980,spor,spor,2.14,0,0,0
75c6ee0e-cf80-45b6-b253-f59bb3047c6c,1,1.000,sinema,sinema,2.68,0,0,0
75cc0999-a952-4db2-964c-fb555f4db581,1,1.000,teknoloji,teknoloji,1.99,0,0,0
75d54620-2b7a-404e-8977-2b7d904a1011,1,0.890,tarih,tarih,2.68,0,0,0
75e55e32-2cbf-4fc4-beda-1ceb0b46831d,1,1.000,sinema,sinema,1.94,0,0,0
75e6fb6d-bf35-45da-a963-b39c7deda5e4,1,0.990,sinema,sinema,3.45,0,0,0
75e89236-5e8a-4cb5-938e-9b7f83a90aef,1,1.000,cografya,cografya,2.33,0,0,0
75e9fc72-ca06-419c-9083-82881a49ed74,1,0.990,spor,spor,1.81,0,0,0
