id,kategori,jev_egilim,guven,soru,dogru
525aac49-e623-42a7-b94f-a268bf97df79,sanat,evrensel,0.69,'Payanda' mimaride ne yapar?,Duvarı dışarıdan destekler
5ba4d1e3-c29b-434a-8408-9d2361149c3e,sanat,evrensel,0.69,'Sütun başlığı' neyi taşır?,Kirişi ve kemeri
aa0ae147-db9e-449f-a24f-95f1921ffed6,sanat,evrensel,0.70,'Suluboya' hangi özelliğiyle bilinir?,Saydamlığıyla
8e4b3638-9aea-419d-9005-b4abadc89281,sanat,evrensel,0.71,Halıda düğüm sıklığı neyi etkiler?,Kaliteyi
efb06b78-45f3-4e0a-a495-390d418e045f,sanat,yerel,0.71,"""Mavi Cami"" olarak da bilinen İstanbul'daki cami hangisidir?",Sultanahmet Camii
6e2c3121-4aa5-4e13-84c1-5c4c72e062f9,sanat,evrensel,0.72,"Resimde ""şase"" nedir?",Tuvalin gerildiği çerçeve
e4cf16df-b76d-43cf-909d-aa1e6ef57ca3,sinema,evrensel,0.03,Uzak filmi Cannes'da hangi ödülü kazanmıştır?,Büyük Ödül
b9cd1a4a-2804-4e1b-9aeb-e76ccb52a44a,sinema,yerel,0.11,'Ruhların Kaçışı' hangi festivalin en büyük ödülünü kazanmıştır?,Berlin
d9b831c6-7690-4627-afc8-3d85736e6927,sinema,yerel,0.14,"""Sinematek"" ne işlev görür?",Film arşivi ve gösterim merkezi
25e094d5-0aab-48ac-a228-76b30fd99026,sinema,yerel,0.18,'Sinematek' hangi işlevi görür?,Film gösterimi ve arşivi
94beb290-dcf0-487e-820b-bf1084c28e6f,sinema,yerel,0.24,'Çek Yeni Dalgası' hangi dönemde etkili olmuştur?,1960'lar
859bf775-ef54-4da9-bcd6-007a7bdb6ba0,sinema,evrensel,0.28,Hint sinemasının klasiği 'Sholay' (1975) filmindeki efsanevi haydudun adı nedir?,Gabbar Singh
18ed0218-ad23-4e98-9abe-072fae090dad,sinema,yerel,0.30,Yol filminin Cannes'da kazandığı ödül hangisidir?,Altın Palmiye
44ccb0de-bf30-468b-a692-cab285b2c03a,sinema,yerel,0.32,"""Reji"" ne anlama gelir?",Yönetmenlik işi
7e44535e-b8bc-4cde-9b46-4b3d6a1921cd,sinema,evrensel,0.38,'Bölümlü anlatı' dizide ne sağlar?,Öykünün parçalara yayılmasını
f61e4e86-4b9c-423b-90f9-94180417b911,sinema,evrensel,0.40,'Ozu' filmlerinde kamera genellikle nasıl konumlanır?,Alçak sabit açıda
d31a8c85-d7af-4afc-9fe6-2008109000fd,sinema,yerel,0.41,'Yazar odası' dizide ne işlev görür?,Senaryoların ekipçe geliştirilmesi
c8dd57d8-de54-4620-a8e2-c03909bfc158,sinema,yerel,0.42,Cannes'da 'Kış Uykusu' ile Altın Palmiye kazanan Türk yönetmen kimdir?,Nuri Bilge Ceylan
39c744a3-f3b7-4159-8d6a-81f8b053481a,sinema,evrensel,0.43,'Esaretin Bedeli' hangi mekânda geçer?,Hapishane
9b409f89-ccb0-4e1a-a585-e920dfc6b7f9,sinema,yerel,0.43,Oscar'a Fransa adına aday gösterilen 'Mustang' (2015) filminin Türk asıllı yönetmeni kimdir?,Deniz Gamze Ergüven
2f073359-f58a-4eb7-a377-cc0c86f97a41,sinema,evrensel,0.48,'Set amiri' hangi işi yürütür?,Sette düzen ve akışı
8cdfa0b7-97a9-454d-9977-33590ec6cdc9,sinema,evrensel,0.48,'Aksa binme' hatası ne yaratır?,Yön karışıklığı
16fb56e6-f747-4695-a285-76514f4b84eb,sinema,yerel,0.51,2023 Cannes Film Festivali'nde 'Kuru Otlar Üstüne' filmiyle En İyi Kadın Oyuncu ödülünü kazanan Türk oyuncu kimdir?,Merve Dizdar
a8b49278-8b0c-4a0d-99f8-448bef458214,sinema,yerel,0.53,Fatih Akın'a 2004'te Berlin'de Altın Ayı kazandıran film hangisidir?,Duvara Karşı
fb7641ea-4680-4cda-a7d4-a5fa5cde5326,sinema,evrensel,0.55,'Dans filmi' hangi ögeyi merkeze alır?,Bedensel anlatımı
1df37411-a594-458a-a2a1-fca6ed790814,sinema,evrensel,0.57,'Sigorta' film yapımında ne sağlar?,Risk güvencesi
29ddfb4e-6171-4c8a-b3b0-571ebd1f4e98,sinema,yerel,0.58,Nuri Bilge Ceylan'ın Cannes'da Altın Palmiye kazanan filmi hangisidir?,Kış Uykusu
ccf7cc8e-7c92-4666-be5f-852ffa747243,sinema,evrensel,0.59,'Yağmurda Şarkı' hangi film türündedir?,Müzikal
504e509c-c0ed-415c-b356-d6ce57bc18f9,sinema,yerel,0.60,Nuri Bilge Ceylan'a 2008 Cannes Film Festivali'nde En İyi Yönetmen ödülünü kazandıran film hangisidir?,Üç Maymun
bfc51282-bf9b-4d52-a673-d63bcc36096c,sinema,yerel,0.63,Yılmaz Güney'in 'Yol' filmi 1982 Cannes'da Altın Palmiye'yi hangi filmle paylaşmıştır?,Kayıp
5d5cbe20-1252-4ede-ae1b-0002d3a2f4ee,sinema,evrensel,0.67,'Senaryo tescili' neyi korur?,Yazarın hakkını
6d87a36c-d292-4754-b443-fa764fae43f9,sinema,evrensel,0.68,'Dağıtımcı' filmde ne yapar?,Filmi salonlara ulaştırır
46b31e4b-c51b-4a98-a80d-61f87ce1d981,sinema,yerel,0.69,Nuri Bilge Ceylan'a 2003'te Cannes Büyük Jüri Ödülü'nü kazandıran ilk filmi hangisidir?,Uzak
2c4f3937-9aa6-4602-a840-9ff696c79ec0,sinema,evrensel,0.73,'Figüran' filmde nasıl rol alır?,Arka planda
361d5d6f-0a90-44d6-a657-7507dfaa768e,sinema,evrensel,0.74,Sinemateklerin işlevi nedir?,Sinema mirasını göstermek ve korumak
5e7fa23c-8851-4278-a1b5-30167c8555de,sinema,yerel,0.74,Susuz Yaz hangi festivalde büyük ödül kazanmıştır?,Berlin Film Festivali
50c91c1a-19b9-4569-afe4-c891161c0026,spor,evrensel,0.01,2002 Dünya Kupası'nda turnuvanın All-Star takımına seçilen Türk kaleci kimdir?,Rüştü Reçber
09c4415f-1f85-463b-b0e5-d20e3cd40d3a,spor,yerel,0.03,Türkiye A Milli Futbol Takımı Euro 2008'de yarı finalde hangi ülkeye elenmiştir?,Almanya
787b5f72-f426-40fd-bed0-d58e7e363e30,spor,evrensel,0.04,Hidayet Türkoğlu NBA kariyerine 2000 yılında hangi takımda başlamıştır?,Sacramento Kings
53c1f6dc-764a-4929-97b1-452018afa27b,spor,yerel,0.05,Boksta 'nakavt' ne anlama gelir?,Rakibin sayılamayacak biçimde düşmesi
ca4a7f5e-2373-40cc-96d8-665840b70da2,spor,yerel,0.05,Türkiye'nin ikinci olduğu 2010 FIBA Dünya Şampiyonası'nın finalinde kaybettiği takım hangisidir?,ABD
4df87691-b03b-4244-a62d-8db81bcc51d1,spor,yerel,0.10,"Hakan Şükür, 2002 Dünya Kupası'nda Güney Kore'ye karşı Dünya Kupası tarihinin en hızlı golünü yaklaşık kaçıncı saniyede atmıştır?",11
5c4c5d30-a3a1-43e8-87ca-30ef28634a74,spor,evrensel,0.10,Formula 1 İstanbul yarışları hangi pistte yapılmıştır?,İstanbul Park
4e7b771b-8150-4e13-95f3-4d232c7b7b2d,spor,evrensel,0.11,'Küme düşme' ne anlama gelir?,Alt lige inmek
03cc6087-e31b-4a93-9ec6-c4c245437ca5,spor,evrensel,0.12,'Kürsü' yarışmada neyi gösterir?,İlk üç dereceyi
144d59b3-015c-40d0-80fb-6682bdaba971,spor,yerel,0.17,Mehmet Okur 2004'te hangi takımla NBA şampiyonu olmuştur?,Detroit Pistons
f03ca851-68f9-48fa-bcab-32a39a726e81,spor,evrensel,0.17,Boksta 'aparkat' hangi yönde atılır?,Aşağıdan yukarı
1a92aab2-1935-4224-bf77-359cd8d4da5b,spor,evrensel,0.19,Eskrimde puan nasıl kazanılır?,Geçerli bölgeye dokunarak
15cb9698-9835-4844-8fec-0195bf4fc4f2,spor,yerel,0.23,Naim Süleymanoğlu hangi spor dalında dünya çapında başarılar kazanmıştır?,Halter
4c617c9e-66b3-4c77-bda8-4d5e48d44a31,spor,evrensel,0.24,Eskrimde puan nasıl alınır?,Rakibe geçerli bölgeden dokunarak
27a1d749-1920-498d-a012-f760086668bf,spor,evrensel,0.26,'Tahkim kurulu' neyi karara bağlar?,Disiplin itirazlarını
79c8deb1-78c1-4563-924d-3a0553c0f7ab,spor,evrensel,0.26,Yelkende 'tramola' nedir?,Rüzgâra karşı dönüş
a6f4d760-e9f4-4ff5-9520-135efee959eb,spor,yerel,0.28,Boksta 'klinç' ne demektir?,Rakibe sarılarak durdurma
1bd29601-9c42-43aa-8a02-6f88cdea266d,spor,evrensel,0.29,Cirit atmada kullanılan alet nasıldır?,Uzun ve ince
f7b00638-2904-4950-a0b1-10d487e22f6f,spor,yerel,0.30,"Mete Gazoz, Tokyo 2020 Olimpiyatları'nda hangi branşta olimpiyat şampiyonu olmuştur?",Okçuluk
5d08fdc1-3be0-4927-a090-b062da29ca45,spor,evrensel,0.32,'Halı saha' futbolunda takımlar kaç kişiliktir?,Genelde 6 ile 8
53f6506e-76c9-45c1-ab4b-75dbdcc3b9a2,spor,yerel,0.34,Türkiye A Milli Futbol Takımı 2002 Dünya Kupası'nda kaçıncı olmuştur?,Üçüncü
3b0e3edb-e06e-42e8-8b25-f8694717695a,spor,yerel,0.35,2017 Londra Dünya Atletizm Şampiyonası'nda 200 metrede altın madalya kazanan Türk atlet kimdir?,Ramil Guliyev
009a02c2-116a-4358-b918-78e255fb8e27,spor,yerel,0.36,Naim Süleymanoğlu hangi sporun efsanesidir?,Halter
4d02165f-18b9-473e-9efe-3b8fb39945dd,spor,evrensel,0.41,Gülle atmada atış nasıl yapılır?,İterek
7df1effb-63f2-42fe-8c61-826496e5c742,spor,evrensel,0.41,'Amatör küme' hangi düzeyi anlatır?,Profesyonel olmayan lig düzeyini
f6bb3c6b-06f8-448e-9cdc-5909c7f945e2,spor,yerel,0.42,Milli futbolcu Arda Güler 2023'te Fenerbahçe'den hangi kulübe transfer olmuştur?,Real Madrid
99772791-df8f-463e-b66a-24ba017581ae,spor,yerel,0.45,Euro 2008 çeyrek finalinde Hırvatistan'a karşı uzatmanın son saniyelerinde eşitliği getiren golü atan Türk futbolcu kimdir?,Semih Şentürk
2df09031-91f0-4ef0-8846-9cdc2dc9c869,spor,yerel,0.47,2004'te Bergen'de 5000 metrede dünya rekoru kıran Türk atlet kimdir?,Elvan Abeylegesse
15cf018d-118c-465c-9c40-cd59b5be5101,spor,evrensel,0.49,"Güreşte ""tuş"" ne demektir?",Rakibin iki omzunu mindere değdirmek
64fe2b06-49d8-4014-a9da-91411e7ab775,spor,yerel,0.50,Halterci Halil Mutlu olimpiyatlarda toplam kaç altın madalya kazanmıştır?,3
80f1837f-f476-42e6-88d4-30fcacbfb296,spor,yerel,0.50,'Bonservis' ne demektir?,Oyuncunun kulüpteki hak devri
618c991e-155c-46a5-9b24-13fcfe756a9d,spor,evrensel,0.51,Voleybolda 'manşet' hangi vuruştur?,Alttan karşılama
7ab4c526-2ce7-4456-9a32-a0d34f366a29,spor,evrensel,0.51,Güreşte 'tuş' ne anlama gelir?,Rakibin sırtını yere getirmek
860efa9a-6bca-4374-8843-44b880e180c2,spor,yerel,0.51,Türkiye 2002 Dünya Kupası'nda kaçıncı olmuştur?,3.
3d4f80cd-691d-4b50-b300-0f5044721f8b,spor,evrensel,0.52,Eskrimde 'epe'de hedef bölge nedir?,Tüm vücut
bdb70237-a8ef-474f-8aa6-6144f82528f1,spor,evrensel,0.52,Halterde 'silkme' kaç aşamalıdır?,İki
a9ec7e82-0597-4ad1-91e2-6dc883a1851c,spor,evrensel,0.53,Okçulukta hedefin merkezine ne ad verilir?,Altın
bc933c87-555d-4063-b2a6-57baa576817c,spor,evrensel,0.53,Yelkende 'orsa' ne anlama gelir?,Rüzgar üstü yön
3ffc28c4-cf51-4d4a-b43c-5cb32ec8b0be,spor,yerel,0.54,Türkiye'nin 2002 Dünya Kupası çeyrek finalinde Senegal'i uzatmada yendiği altın golü kim atmıştır?,İlhan Mansız
1e7b2b3c-f10f-4d73-8ab7-fecc481d7052,spor,evrensel,0.55,Futbolda 'altıpas' hangi alandır?,Kaleye en yakın küçük alan
8d564f4d-0869-45d1-9b56-3b4be46d4955,spor,yerel,0.56,Tokyo 2020 Olimpiyatları'nda kadınlar boksunda Türkiye'ye altın madalya kazandıran sporcu kimdir?,Busenaz Sürmeneli
9bcdea26-66cd-48ad-abd5-0f07577f11f2,spor,evrensel,0.57,Bilardoda beyaz topa vurmak için kullanılan sopaya ne denir?,Isteka
244adf5b-a485-4207-9ee8-da73b4bf0b47,spor,yerel,0.58,Galatasaray'ın 2000 UEFA Süper Kupası'nı kazandığı maçta yendiği takım hangisidir?,Real Madrid
42acdaac-ab35-4f82-8c15-7dcfb583e9d2,spor,yerel,0.58,Türkiye Kadın Voleybol Milli Takımı 2023 Milletler Ligi finalinde hangi ülkeyi yenerek şampiyon olmuştur?,Çin
7e6df4e7-4ad3-4c2f-bec4-163a65764ce2,spor,evrensel,0.60,'Halka' aleti hangi özelliği ölçer?,Üst beden gücünü
4f0d25af-05b7-4011-88eb-2c67bff8a455,spor,evrensel,0.61,'Sporcu lisansı' neyi belgeler?,Federasyona kayıtlı olmayı
e44bd695-3a76-4c55-9c37-b40d462a4287,spor,yerel,0.62,Taha Akgül 2016 Rio Olimpiyatları'nda hangi dalda olimpiyat şampiyonu olmuştur?,Serbest güreş
3d0756c0-3dec-437b-8bab-433ef431a638,spor,evrensel,0.63,Cirit atmada sporcu neye dikkat etmelidir?,Çizgiyi geçmemeye
4f4d5e04-19a8-401a-9358-0d9f99ae3b5d,spor,evrensel,0.67,'Averaj' sıralamada neyi ifade eder?,Gol farkı
623dd574-6b63-483c-9f1d-f6f5cad15832,spor,yerel,0.71,Milli basketbolcu Cedi Osman NBA'deki ilk maçına 2017'de hangi takımın formasıyla çıkmıştır?,Cleveland Cavaliers
d8fdb080-6321-4709-b31f-7459f32854e8,spor,evrensel,0.71,'Şike' ne anlama gelir?,Maç sonucunu anlaşmayla belirleme
2605a484-303d-4189-b07a-f5f0ddbc4dbc,spor,yerel,0.72,Dünya şampiyonlukları ve olimpiyat madalyaları bulunan Rıza Kayaalp hangi güreş stilinde yarışır?,Grekoromen
46312e51-7d26-4585-ad5d-81932d5ffa8e,spor,evrensel,0.72,'Kapalı stat' hangi sorunu çözer?,Hava koşulu sorununu
ed67818a-aded-4de8-8455-ffee5f604bf6,spor,yerel,0.73,2012 Londra Olimpiyatları'nda tekvandoda Türkiye'ye altın madalya kazandıran sporcu kimdir?,Servet Tazegül
ffc144d0-faaa-4b0e-b471-d91d81e6c84a,spor,evrensel,0.73,'Sporda ceza indirimi' neye bağlı olabilir?,İyi hâl ve itiraf
25176a4c-7814-4c76-87cd-3ed4301301b3,tarih,evrensel,0.01,'Balkan Antantı' hangi ülkelerle kurulmuştur?,"Yunanistan, Yugoslavya, Romanya"
6dcd7121-5786-435a-8234-78573b43db12,tarih,evrensel,0.01,Uygurların matbaaya benzer tekniği neydi?,Blok baskı
cad4cfac-797b-4006-9d81-ac1944c859f3,tarih,evrensel,0.05,Gaznelilerin Hindistan seferlerinin sonucu nedir?,İslamiyetin yayılması
05c0fc39-108a-4f70-9d27-a52ff5790ef0,tarih,yerel,0.06,Efes Antik Kenti hangi antik bölgede yer alır?,İyonya
dbd3460a-d38d-4407-9c91-90ff8eccd578,tarih,yerel,0.07,Montrö Sözleşmesi hangi konuyu düzenler?,Türk Boğazları'ndan geçiş rejimini
a93eaa1c-d875-4c32-bcdf-fe004c89f896,tarih,yerel,0.08,Türkiye NATO'ya hangi yıl katılmıştır?,1952
7ae79fb3-2040-411a-a820-fa89905e2ce8,tarih,yerel,0.09,'Halkçılık ilkesi' neyi savunur?,Toplumsal eşitliği
ad227b03-d64f-42b6-9650-c25659dad87f,tarih,evrensel,0.11,Çatalhöyük hangi döneme ait bir yerleşimdir?,Neolitik
d1608a6b-0100-4ff0-9f06-9282b45dfdc9,tarih,yerel,0.11,İkinci Dünya Savaşı'nda Türkiye'nin tutumu nasıldı?,Uzun süre tarafsız
b1152bb1-0e92-4d58-a6af-b3a26be1b5ac,tarih,yerel,0.12,Türkiye Kore Savaşı'na hangi yıl asker göndermiştir?,1950
21e37e33-aca7-4757-aba3-f8a7407c1aa8,tarih,evrensel,0.14,Ölçü ve tartı birimlerinde değişiklik hangi amaçla yapılmıştır?,Uluslararası uyum
7d052b83-0179-4c76-9914-2b9ec5223d24,tarih,yerel,0.14,'Kültürel miras yasası' neyi engeller?,Kaçak kazı ve tahribatı
619e56c7-f29f-4175-8938-3210678cc8ac,tarih,yerel,0.15,Urartuların en bilinen faaliyeti nedir?,Su kanalları ve kaleler
f5d281cb-b7bc-471b-9839-d64a5fbdd920,tarih,evrensel,0.15,Gazneliler'in en ünlü hükümdarı kimdir?,Gazneli Mahmud
01214308-e727-46a7-868e-3af8edcc52a2,tarih,evrensel,0.16,Mercidabık ve Ridaniye savaşları hangi devletle yapılmıştır?,Memlükler
2f938f6a-33ca-48df-8a47-ac5eacf1325a,tarih,evrensel,0.17,Anadolu'da Çatalhöyük hangi döneme aittir?,Neolitik
b72cfb85-889a-4bd6-9a84-300f9f4b9fd8,tarih,yerel,0.18,İlk Türk devletlerinden Göktürkler hangi bölgede kurulmuştur?,Orta Asya
02cc9b1e-ee29-40ce-a82f-7745edd1a606,tarih,yerel,0.19,Tarihte bilinen ilk Türk devleti hangisidir?,Asya Hun Devleti
2114e2d5-a63f-4b44-bf65-e86766e7febd,tarih,yerel,0.19,İstanbul'un fethinde surları aşmak için ne kullanıldı?,Büyük toplar
09f99c91-176b-4c3f-8d21-8728e07bd4d2,tarih,evrensel,0.20,İstanbul'un ilk adı nedir?,Byzantion
99a99b25-f0ee-4552-868f-3b179d4ea183,tarih,yerel,0.20,'Kore Savaşı'na Türkiye'nin katılımı neyle sonuçlanmıştır?,NATO üyeliğinin hızlanmasıyla
414e1fa1-6f94-44e3-8130-900b8a05dec5,tarih,evrensel,0.23,Hitit Devleti hangi bölgede kurulmuştur?,Orta Anadolu
8b7d08f7-4a57-4189-85e1-1dbbac0ca5a2,tarih,yerel,0.23,'Esnaf loncası' üretimde neyi denetlerdi?,Kalite ve fiyatı
94f5cd71-e85a-4cc1-ad86-17802964b34b,tarih,evrensel,0.23,'Altın Orda Devleti' hangi bölgede kurulmuştur?,Karadeniz'in kuzeyi
30650e62-755b-494a-8ca0-38231dfa8173,tarih,yerel,0.24,Göbeklitepe'deki dikilitaşlar hangi biçimdedir?,T biçimli
f62d2e31-0010-45c6-abe2-ad5e5adbb555,tarih,evrensel,0.24,'Grejuva' (Rum ateşi) neyle ilgilidir?,Deniz savaşında kullanılan yakıcı silah
a32f757d-0933-4aca-9572-9a5616d05cee,tarih,evrensel,0.25,1444 Varna Savaşı'nda hayatını kaybeden Macar ve Leh kralı kimdir?,III. Vladislav
3c9c8796-9c55-4caa-b323-c02b4b3bc841,tarih,evrensel,0.26,"1827'de Osmanlı-Mısır donanmasının İngiliz, Fransız ve Rus filolarınca yakıldığı baskın hangisidir?",Navarin
40bda519-9c44-438e-bd98-5c0717354701,tarih,yerel,0.26,Antakya hangi antik uygarlığın önemli merkeziydi?,Roma
8d56cfdf-6405-4433-ba5c-cc26e7319780,tarih,yerel,0.26,"Anadolu'da ""Frigya"" bölgesinin merkezi hangi antik kenttir?",Gordion
5dbc0a23-5f07-43d3-830b-b34ec91ed448,tarih,yerel,0.27,1526 Mohaç Meydan Muharebesi'nde ölen Macar kralı kimdir?,II. Layoş
97945ccb-f9f4-44d0-b2af-4a88ef31c71c,tarih,yerel,0.27,İstanbul Arkeoloji Müzeleri'nde sergilenen İskender Lahdi nereden çıkarılmıştır?,Sayda (Sidon)
0fea14a7-42e1-453d-ac41-a865ad3acade,tarih,yerel,0.28,'Gayrimüslim vergisi' hangi adla anılırdı?,Cizye
48caf2da-002c-41c8-a892-846fc067dced,tarih,evrensel,0.29,Osmanlı Devleti I. Dünya Savaşı'nda hangi blokta yer almıştır?,İttifak Devletleri
61384374-02d7-4dc4-a56d-c1302618d617,tarih,yerel,0.30,Kanuni Sultan Süleyman'ın Avrupa'daki lakabı nedir?,Muhteşem
20010ef1-534c-44db-abbd-1cb1286af36d,tarih,evrensel,0.31,Çanakkale Cephesi'nde Anzaklar hangi ülkelerden gelmiştir?,Avustralya ve Yeni Zelanda
64750611-08b1-4e36-85ce-7bd317691979,tarih,yerel,0.31,'Düzenli ordunun kurulması' neyi sağladı?,Merkezî ve sürekli askerî gücü
9c3fa7da-1187-48a9-a855-7ee9a62864a6,tarih,yerel,0.31,Uygurlar hangi özellikleriyle bilinir?,Yerleşik hayata geçmeleri
4efb0077-e45d-4dd7-9102-69461eb75e66,tarih,evrensel,0.32,Kırım Savaşı'nda Osmanlı'nın müttefikleri kimlerdi?,İngiltere ve Fransa
93476418-a0e4-4924-8961-147945641824,tarih,yerel,0.33,Berlin Antlaşması hangi savaşın ardından imzalanmıştır?,93 Harbi
a395e6a0-bca2-4b5b-b8d9-227884a45bf9,tarih,yerel,0.33,'Anal' adı verilen yıllıkları hangi uygarlık tutmuştur?,Hititler
a8183144-8b92-4c72-a048-19fad54f6856,tarih,yerel,0.34,Urartular hangi alanda ileriydi?,Su kanalları ve madencilik
6b1e0467-0520-4e38-8cb0-daa20960b4be,tarih,yerel,0.36,Urartular hangi alanda ileri gitmiştir?,Su mühendisliği ve kale yapımı
84502199-565b-454a-ae05-6c3b066f7f4b,tarih,evrensel,0.38,Osmanlı'nın Avrupa'daki ilerleyişini durduran II. Viyana Kuşatması hangi yıldadır?,1683
1d27975c-cd7e-4d9d-b8a2-a31696074663,tarih,evrensel,0.40,'Balkan Savaşları' kaç aşamada gerçekleşti?,İki
1e92cbc0-cab3-4e98-bcdb-5f88771b3399,tarih,yerel,0.40,'Sadabat Paktı' hangi bölgeyi kapsar?,Ortadoğu
bbeb4070-9bdf-4f09-8671-8841bd0e5fa2,tarih,evrensel,0.40,'Karayolu ağının genişlemesi' neyi hızlandırdı?,Ulaşım ve iç göçü
c544d840-af7d-4f6b-bfe2-feda061c1ca7,tarih,yerel,0.40,Lozan Antlaşması hangi ülkede imzalanmıştır?,İsviçre
0d4cf7dc-b87f-48ee-b82a-e1ab7e8a9d03,tarih,yerel,0.41,'Marshall yardımı' Türkiye'de neyi etkiledi?,Tarım makineleşmesini
473c75c2-cbea-4dd6-afa5-3063badad382,tarih,yerel,0.41,'Marshall yardımı' Türkiye'de hangi alanı etkilemiştir?,Tarım ve ulaşımı
5ecc0892-c67c-4c4a-b190-1305ebe920b3,tarih,evrensel,0.41,Kosova Savaşı hangi bölgede yapılmıştır?,Balkanlar
d0f66c17-5030-4333-bb11-c21d59b71912,tarih,evrensel,0.42,'Anzak' birlikleri hangi cephede savaşmıştır?,Çanakkale
b7e2bf68-5d4c-4296-9f79-c3bd2ec9e312,tarih,yerel,0.43,Birinci Dünya Savaşı'nda Osmanlı hangi cephede başarı kazanmıştır?,Çanakkale
22ff50b9-5558-4d53-ac8e-5f285d714336,tarih,evrensel,0.44,Lidyalıların başkenti neresiydi?,Sard
7abc1fac-f88f-4530-867a-ba7fa07e9482,tarih,evrensel,0.44,Birinci Dünya Savaşı'nda Osmanlı hangi blokta yer aldı?,İttifak
c1fee09c-0ed6-4d2c-8d7b-a337ae72908c,tarih,yerel,0.44,Halikarnas Mozolesi hangi ilimizdeydi?,Muğla (Bodrum)
137dc199-d674-4d32-988a-853c85d50839,tarih,yerel,0.45,'Cumhuriyetçilik ilkesi' neyi öngörür?,Egemenliğin millete ait olmasını
84eef9d9-5d91-4cfc-bd9f-8b827b9230ac,tarih,yerel,0.46,Piri Reis'in dünya haritası hangi yüzyılda çizilmiştir?,On altıncı yüzyıl
e9645b67-7032-4e0e-ae9e-79bf36d37889,tarih,evrensel,0.46,"Bizans'ın deniz savaşlarında kullandığı, suyla sönmeyen 'Rum ateşi'ni 7. yüzyılda geliştirdiği anlatılan mimar kimdir?",Kallinikos
8dc7d948-3d50-45f8-b5cc-ea91dfbd4a06,tarih,yerel,0.47,Anadolu'ya yazıyı getiren topluluk hangisidir?,Asurlular
dcabf87f-95a0-4132-a478-6a4c070172b3,tarih,yerel,0.47,Türkiye Birleşmiş Milletler'e hangi yıl üye olmuştur?,1945
1aa8694e-a6f7-460f-9f92-b628f9d641a8,tarih,evrensel,0.48,Frigyalıların ünlü kral yolu neyi bağlardı?,Anadolu ile doğu ticaret yollarını
48572df8-1e90-45e2-87e7-1db405e01bca,tarih,evrensel,0.48,Ayasofya hangi dönemde inşa edilmiştir?,Doğu Roma (Bizans)
79b1abea-ae2e-4750-b399-308006a77ace,tarih,yerel,0.49,Anadolu'da Urartuların başkenti neresiydi?,Tuşpa
727a70c4-ab92-4596-8f96-2a48aab60b60,tarih,yerel,0.50,Mohaç Meydan Savaşı hangi ülke topraklarında yapılmıştır?,Macaristan
5034fe10-945d-4c3c-91e0-5658e9d2c297,tarih,yerel,0.51,'Berlin Antlaşması' hangi antlaşmanın yerine geçmiştir?,Ayastefanos
7eceb8bb-983e-4591-b567-b0ee961f640e,tarih,yerel,0.51,Mete Han hangi devletin hükümdarıdır?,Asya Hun
de28facf-b5de-43c2-9a3e-ce5a4c74e561,tarih,evrensel,0.51,Hititler'in başkenti hangisidir?,Hattuşa
0cb0c460-5b26-4203-b3b1-b6269af18345,tarih,evrensel,0.52,Friglerin başkenti neresiydi?,Gordion
6aa94694-ac5c-4bdc-85f8-5b8d79fa5915,tarih,evrensel,0.52,'Gaznelilerin' etkili olduğu bölge neresidir?,Horasan ve Kuzey Hindistan
8f7a97f6-53e8-442f-8e83-87983c29c4ba,tarih,yerel,0.52,Truva antik kenti bugün hangi ilimizin sınırları içindedir?,Çanakkale
43a9129f-66fd-4c74-ac21-4fd6747505b1,tarih,yerel,0.53,Büyük Selçuklu Sultanı Sencer'in 1141'de Karahitaylara yenildiği savaş hangisidir?,Katvan
7effd583-f05d-45f3-bf06-712ef23cd0e3,tarih,evrensel,0.53,Birinci Afyon Savaşı'nı bitiren 1842 Nanking Antlaşması ile Britanya'ya bırakılan yer neresidir?,Hong Kong
0c26afe8-71a2-46e0-b805-e235c85d442e,tarih,evrensel,0.54,'Sanayi bölgeleri' kurulmasının amacı nedir?,Planlı üretim ve istihdam
8d97ccd7-64ba-4501-9a56-1d2f2f056d73,tarih,yerel,0.54,Göktürk Devleti'nin kurucusu kimdir?,Bumin Kağan
af61b9e3-4e83-4bcc-b2d7-75dc753844ca,tarih,evrensel,0.54,'İstanbul'un fethi' hangi çağı başlattı?,Yeni Çağ
4c1518d3-975b-4fba-ab4b-1bbc26a0542e,tarih,yerel,0.55,'Montrö Sözleşmesi' neyi konu alır?,Boğazların yönetimini
6424e0f4-787b-48a2-a2e4-c7a105c1c0f4,tarih,evrensel,0.55,İstanbul'un eski adlarından biri hangisidir?,Konstantinopolis
03728bcd-eb39-42c6-93fd-fb996315aaa4,tarih,evrensel,0.56,'Höyük' arkeolojide neyi gösterir?,Üst üste yerleşim katmanlarını
2d51efe2-8d05-4c52-bf3f-34a2af1c67a4,tarih,yerel,0.56,1916'da Kûtülamâre'de Osmanlı ordusuna teslim olan İngiliz komutan kimdir?,Charles Townshend
f5087292-99ec-4b05-ba46-6fa6b16943d4,tarih,evrensel,0.56,Talas Savaşı hangi iki güç arasında olmuştur?,Araplar ve Çinliler
7b805ace-bd34-4d19-840c-f105d4380939,tarih,yerel,0.57,Büyük Selçuklu Devleti'nin kurucusu kimdir?,Tuğrul Bey
c025606b-2d0d-4f3c-a96d-14199ed9203b,tarih,yerel,0.57,Çanakkale Savaşları hangi yıllarda yaşanmıştır?,1915-1916
